序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
3227,601333,广深铁路,3.03,0.33,0.01,381344.0,115426245.0,0.99,3.04,3.01,3.02,3.02,0.77,0.67,11.05,0.76,21463117110.0,17126278110.0,0.0,0.0,-10.88,-0.33
3228,000815,美利云,11.99,0.33,0.04,112082.0,134075270.23,2.43,12.06,11.77,11.9,11.95,0.39,1.61,193.31,6.17,8336203790.0,8336203790.0,-0.08,-0.08,-0.99,7.15
3229,600612,老凤祥,45.85,0.33,0.15,15870.0,72686842.0,0.74,46.04,45.7,45.77,45.7,0.6,0.5,12.51,1.87,23984949479.0,14539476536.0,0.0,-0.04,-6.18,3.1
3230,600535,天士力,15.1,0.33,0.05,62185.0,93830236.0,1.26,15.14,14.95,15.0,15.05,0.46,0.42,17.19,1.83,22558645076.0,22558645076.0,0.0,0.0,-4.37,0.2
3231,603508,思维列控,27.18,0.33,0.09,47313.0,128918918.0,1.7,27.45,26.99,27.0,27.09,0.59,1.24,19.6,2.69,10363037567.0,10363037567.0,0.0,0.0,-13.93,-2.3
3232,600872,中炬高新,18.12,0.33,0.06,80004.0,144932082.0,1.61,18.26,17.97,17.98,18.06,0.79,1.04,27.85,2.48,14106587211.0,13970301654.0,0.06,0.06,-1.63,3.25
3233,301282,金禄电子,30.21,0.33,0.1,55224.0,165981554.9,2.13,30.33,29.69,29.86,30.11,0.52,6.94,55.72,2.67,4565938433.0,2405205946.0,0.0,-0.1,11.89,3.96
3234,002926,华西证券,9.16,0.33,0.03,156571.0,143112977.45,0.77,9.16,9.09,9.12,9.13,0.46,0.6,17.02,0.99,24045000000.0,24045000000.0,0.0,0.11,-5.86,-1.29
3235,688077,大地熊,33.42,0.33,0.11,31870.0,106796664.0,1.86,33.75,33.13,33.18,33.31,0.77,2.78,66.45,3.52,3825871604.0,3825871604.0,-0.03,0.03,-0.12,9.39
3236,603235,天新药业,27.34,0.33,0.09,6355.0,17341483.0,1.06,27.4,27.11,27.4,27.25,0.7,0.15,19.5,2.5,11968905200.0,11968905200.0,0.0,0.07,0.22,1.37
3237,002962,五方光电,14.99,0.33,0.05,42301.0,63532825.04,1.41,15.13,14.92,14.95,14.94,0.98,2.02,90.3,2.47,4372063626.0,3135668235.0,0.0,0.0,-4.22,1.15
3238,000799,酒鬼酒,54.9,0.33,0.18,55830.0,305792409.09,1.79,55.2,54.22,54.3,54.72,0.54,1.72,-1364.43,4.74,17838601002.0,17837036352.0,0.0,0.07,-12.36,0.59
3239,688116,天奈科技,50.37,0.32,0.16,107813.0,542765726.0,2.97,51.09,49.6,50.19,50.21,0.81,2.94,70.61,4.99,18462217898.0,18462217898.0,-0.04,0.04,-7.2,6.83
3240,002252,上海莱士,6.32,0.32,0.02,300106.0,189427824.55,0.95,6.34,6.28,6.29,6.3,0.66,0.45,21.39,1.29,41952064170.0,41929974348.0,0.0,0.16,-5.81,-0.32
3241,002104,恒宝股份,19.08,0.32,0.06,261447.0,497724929.14,2.89,19.29,18.74,18.97,19.02,0.37,4.36,271.77,6.31,13515111058.0,11442256996.0,-0.05,-0.05,-6.61,-11.71
3242,603801,志邦家居,9.44,0.32,0.03,31024.0,29214913.0,0.85,9.45,9.37,9.4,9.41,0.52,0.71,17.76,1.24,4100277188.0,4100277188.0,0.0,0.0,0.0,3.17
3243,002030,达安基因,6.27,0.32,0.02,164648.0,102918249.33,1.76,6.3,6.19,6.25,6.25,0.46,1.17,-46.64,1.14,8799606621.0,8799606621.0,0.32,0.32,-3.24,5.2
3244,300528,幸福蓝海,21.66,0.32,0.07,118439.0,257055531.2,3.01,21.98,21.33,21.58,21.59,0.42,3.18,-1469.86,15.27,8070690450.0,8070690450.0,-0.09,-0.05,-7.67,4.18
3245,600789,鲁抗医药,9.28,0.32,0.03,130915.0,121251217.0,1.08,9.3,9.2,9.25,9.25,0.38,1.46,51.52,1.89,9699361140.0,8339654185.0,-0.11,-0.11,-9.11,2.65
3246,920770,艾能聚,18.93,0.32,0.06,35905.0,67338275.24,4.35,19.1,18.28,18.87,18.87,0.56,4.38,37.31,3.96,2463402073.0,1550249634.0,0.05,0.11,1.12,10.77
3247,300523,辰安科技,24.72,0.32,0.08,43576.0,107822074.2,3.37,25.14,24.31,24.42,24.64,0.62,1.88,-30.83,5.44,5750802411.0,5743901131.0,0.04,-0.04,1.1,3.3
3248,003015,日久光电,16.28,0.31,0.05,66097.0,107221161.0,1.17,16.3,16.11,16.23,16.23,0.79,2.67,44.62,4.2,4575765339.0,4027699546.0,0.0,-0.06,-4.12,4.36
3249,920978,开特股份,35.7,0.31,0.11,22974.0,81840144.85,3.09,36.1,35.0,35.6,35.59,0.56,2.28,36.99,8.9,6427016308.0,3603377644.0,-0.03,-0.08,-6.5,-3.25
3250,688269,凯立新材,41.81,0.31,0.13,13152.0,54788570.0,1.78,42.11,41.37,41.83,41.68,0.54,1.01,49.33,5.31,5464734240.0,5464734240.0,0.34,0.02,0.8,4.5
3251,300464,星徽股份,6.45,0.31,0.02,104898.0,67522296.0,2.33,6.5,6.35,6.4,6.43,0.49,2.95,822.63,21.27,2952936826.0,2291960254.0,0.0,0.16,-6.93,1.74
3252,002099,海翔药业,6.54,0.31,0.02,196705.0,128021980.36,2.15,6.56,6.42,6.5,6.52,0.47,1.22,1089.09,2.07,10586397755.0,10566664024.0,0.15,0.31,13.34,4.81
3253,301360,荣旗科技,83.41,0.31,0.26,19421.0,162480278.04,3.04,85.03,82.5,83.42,83.15,0.61,7.63,638.89,3.85,4449089400.0,2123618600.0,0.18,0.18,-4.13,17.64
3254,605003,众望布艺,32.0,0.31,0.1,19066.0,61343609.0,3.76,32.77,31.57,31.81,31.9,0.53,1.73,50.38,2.45,3520000000.0,3520000000.0,0.03,0.09,33.61,-9.99
3255,003031,中瓷电子,81.25,0.31,0.25,111894.0,912756186.51,4.75,83.45,79.6,82.44,81.0,0.9,3.29,62.0,5.82,36648044794.0,27637731550.0,0.04,0.16,48.21,11.06
3256,001217,华尔泰,13.12,0.31,0.04,63487.0,83076274.1,1.38,13.14,12.96,13.0,13.08,0.54,1.93,148.55,1.94,4354134400.0,4311009249.0,0.08,0.08,4.13,-5.61
3257,002351,漫步者,12.79,0.31,0.04,92724.0,118195253.64,1.1,12.79,12.65,12.75,12.75,0.38,1.78,28.44,3.95,11371678530.0,6664316152.0,0.08,0.08,-0.62,6.05
3258,002736,国信证券,12.82,0.31,0.04,306002.0,391706342.24,1.41,12.89,12.71,12.75,12.78,0.55,0.32,10.78,1.35,131299146029.0,123231344613.0,-0.08,0.08,-9.65,-2.29
3259,000159,国际实业,6.38,0.31,0.02,246310.0,156229603.78,2.36,6.4,6.25,6.25,6.36,0.46,5.12,114.38,1.5,3066776635.0,3066692898.0,0.0,0.0,3.4,10.38
3260,688184,ST帕瓦,9.66,0.31,0.03,10657.0,10237044.0,1.35,9.68,9.55,9.6,9.63,0.88,1.06,-5.65,0.97,1536398985.0,970709385.0,0.1,0.0,-4.45,4.09
3261,000061,农 产 品,9.8,0.31,0.03,151842.0,147878394.53,2.05,9.83,9.63,9.78,9.77,0.68,0.89,55.29,2.32,19452619740.0,16629943459.0,0.0,0.1,8.05,-4.76
3262,002855,捷荣技术,16.79,0.3,0.05,24879.0,41786528.0,1.25,16.89,16.68,16.75,16.74,0.67,1.01,-10.96,12.65,4137386461.0,4134155225.0,-0.06,-0.06,-2.33,2.5
3263,920208,青矩技术,26.33,0.3,0.08,15593.0,40697061.93,2.59,26.43,25.75,26.22,26.25,0.37,1.6,26.17,3.56,3523073907.0,2573781566.0,0.04,0.11,-0.64,6.56
3264,300042,朗科科技,29.64,0.3,0.09,221779.0,662982538.35,2.98,30.42,29.54,29.88,29.55,1.3,11.07,-156.51,5.93,5939856000.0,5939309142.0,0.03,0.27,-2.69,15.33
3265,600399,抚顺特钢,6.68,0.3,0.02,1459436.0,956022861.0,4.65,6.71,6.4,6.61,6.66,0.71,7.4,-17.98,2.29,13173628000.0,13173628000.0,0.0,-0.15,26.28,14.38
3266,603180,金牌家居,20.28,0.3,0.06,12787.0,25932886.0,0.64,20.32,20.19,20.23,20.22,0.71,0.83,36.26,1.13,3128334799.0,3128334799.0,-0.15,-0.05,-0.1,-0.54
3267,688275,万润新能,72.64,0.3,0.22,40219.0,297045948.0,4.35,75.03,71.88,72.43,72.42,0.83,4.75,-19.52,1.75,9161245152.0,6145109736.0,-0.12,0.0,24.92,-3.66
3268,920339,恒太照明,9.87,0.3,0.03,7321.0,7194913.92,1.22,9.88,9.76,9.81,9.84,0.46,0.48,39.98,3.58,2173411506.0,1492118322.0,0.1,0.2,-5.1,-0.3
3269,300597,吉大通信,10.02,0.3,0.03,144840.0,144813121.0,2.6,10.07,9.81,9.99,9.99,0.46,5.34,-72.62,2.89,2731151701.0,2719149825.0,-0.1,0.1,8.44,8.44
3270,601928,凤凰传媒,10.05,0.3,0.03,88722.0,88969356.0,0.7,10.05,9.98,10.0,10.02,0.36,0.35,11.27,1.27,25576245000.0,25576245000.0,0.0,0.1,-4.56,0.1
3271,920765,美之高,20.62,0.29,0.06,14572.0,30031904.58,1.85,20.86,20.48,20.62,20.56,0.52,2.76,-306.64,5.81,1792291988.0,1088882484.0,0.0,0.05,-9.48,-0.63
3272,600608,*ST沪科,3.43,0.29,0.01,14472.0,4998776.0,1.46,3.48,3.43,3.48,3.42,0.35,0.45,796.62,29.01,1127994743.0,1092014043.0,-0.29,-0.58,-14.04,1.48
3273,601026,道生天合,20.62,0.29,0.06,51580.0,106199776.0,1.22,20.75,20.5,20.75,20.56,0.57,4.81,66.44,5.33,13596828000.0,2210128224.0,-0.05,0.05,-13.51,3.05
3274,300177,中海达,10.35,0.29,0.03,223371.0,230286833.29,2.91,10.43,10.13,10.25,10.32,0.37,3.68,-125.64,5.1,7702149833.0,6275238648.0,0.1,0.19,11.53,0.19
3275,600664,哈药股份,3.51,0.29,0.01,178451.0,62644285.0,1.43,3.53,3.48,3.5,3.5,0.55,0.71,20.18,1.56,8839969665.0,8839969665.0,0.0,0.0,-6.15,1.74
3276,600155,华创云信,6.85,0.29,0.02,209150.0,143015888.0,1.17,6.86,6.78,6.81,6.83,0.49,0.94,55.56,0.76,15162765967.0,15162765967.0,-0.15,0.0,-7.56,3.47
3277,300631,久吾高科,30.85,0.29,0.09,28319.0,87375641.0,2.08,31.14,30.5,30.51,30.76,0.46,2.35,59.61,2.94,3857589630.0,3720493218.0,0.0,0.03,-0.06,6.78
3278,601606,长城军工,48.42,0.29,0.14,184453.0,887862373.0,2.28,48.6,47.5,48.2,48.28,0.47,2.55,-1480.29,15.85,35067139128.0,35067139128.0,-0.02,0.0,-1.08,0.62
3279,603123,翠微股份,13.8,0.29,0.04,315933.0,432363636.0,2.91,13.85,13.45,13.6,13.76,0.43,4.84,-26.57,6.03,11022565977.0,9001408096.0,0.07,0.29,15.19,-17.91
3280,300729,乐歌股份,14.41,0.28,0.04,30178.0,43521083.33,1.04,14.5,14.35,14.38,14.37,0.49,0.95,21.85,1.35,4922639108.0,4588763616.0,0.0,0.14,-1.3,5.88
3281,601018,宁波港,3.64,0.28,0.01,384766.0,139842866.0,0.83,3.65,3.62,3.62,3.63,0.76,0.2,13.71,0.89,70813973772.0,70813973772.0,0.0,0.0,-5.21,0.28
3282,002930,宏川智慧,10.6,0.28,0.03,78019.0,82397266.22,1.99,10.66,10.45,10.54,10.57,0.85,1.8,-95.38,2.08,4849392664.0,4586831258.0,0.0,0.09,-0.84,-4.76
3283,688475,萤石网络,31.93,0.28,0.09,52042.0,166571004.0,2.17,32.35,31.66,31.84,31.84,0.53,0.66,44.66,4.46,25144875000.0,25144875000.0,-0.13,-0.09,4.01,6.04
3284,688233,神工股份,80.17,0.28,0.22,95304.0,765163914.0,5.34,82.8,78.53,80.0,79.95,0.95,5.6,143.88,7.36,13653410855.0,13653410855.0,0.06,0.21,83.37,14.48
3285,600056,中国医药,10.63,0.28,0.03,91582.0,97245715.0,1.13,10.67,10.55,10.59,10.6,0.45,0.61,26.22,1.34,15901201721.0,15895586211.0,-0.09,0.0,-4.49,2.9
3286,603869,ST智知,10.61,0.28,0.03,10271.0,10871117.0,2.17,10.68,10.45,10.5,10.58,0.48,0.21,106.39,1.4,5242576999.0,5242576999.0,-0.09,0.0,12.87,0.19
3287,603153,上海建科,17.75,0.28,0.05,18814.0,33316728.0,0.68,17.77,17.65,17.74,17.7,0.79,1.39,51.87,2.01,7275034632.0,2396250000.0,0.06,-0.06,-8.88,4.41
3288,600248,陕建股份,3.6,0.28,0.01,175447.0,63014254.0,1.11,3.61,3.57,3.59,3.59,0.78,0.47,9.0,0.47,13463047030.0,13340661430.0,0.0,0.0,-9.55,1.98
3289,002635,安洁科技,14.31,0.28,0.04,75526.0,107877401.3,1.4,14.35,14.15,14.27,14.27,0.6,1.91,70.44,1.62,9440117765.0,5657482641.0,-0.07,-0.07,5.38,3.25
3290,300740,水羊股份,24.87,0.28,0.07,98535.0,243914178.32,1.85,24.96,24.5,24.7,24.8,0.46,2.74,53.54,4.68,9699543975.0,8927893681.0,0.0,0.08,11.23,4.32
3291,603687,大胜达,10.75,0.28,0.03,167709.0,180362985.0,4.85,11.12,10.6,10.75,10.72,0.62,3.05,48.77,1.81,5912842538.0,5912842538.0,0.09,0.09,19.05,12.8
3292,601999,出版传媒,7.27,0.28,0.02,52907.0,38358227.0,2.21,7.31,7.15,7.22,7.25,0.44,0.96,39.11,1.51,4005149869.0,4005149869.0,-0.27,-0.14,-0.82,5.82
3293,300385,雪浪环境,7.1,0.28,0.02,108624.0,77115517.01,4.66,7.3,6.97,7.23,7.08,0.57,3.74,-11.25,28.7,2365336117.0,2063704694.0,-0.14,0.0,30.51,14.15
3294,301152,天力锂能,32.04,0.28,0.09,47366.0,151026006.32,2.72,32.33,31.46,31.8,31.95,0.54,6.67,-31.79,2.83,3804429824.0,2274820199.0,0.0,0.13,-1.17,4.84
3295,300508,维宏股份,41.22,0.27,0.11,49200.0,203124668.57,4.45,42.33,40.5,40.5,41.11,0.68,6.0,45.02,5.3,4484543503.0,3377668119.0,0.02,0.1,45.14,11.71
3296,002290,禾盛新材,56.75,0.27,0.15,85431.0,492819272.48,7.4,59.2,55.01,56.5,56.6,0.89,3.45,73.29,14.84,14080374728.0,14039408321.0,0.27,0.12,31.98,24.18
3297,000860,顺鑫农业,14.74,0.27,0.04,46086.0,67883292.55,0.82,14.77,14.65,14.68,14.7,0.5,0.62,106.52,1.57,10933645418.0,10933645418.0,0.0,0.07,-6.05,0.61
3298,600557,康缘药业,14.98,0.27,0.04,44488.0,66617556.0,1.07,15.04,14.88,14.93,14.94,0.5,0.79,31.86,1.8,8481058914.0,8481058914.0,0.0,0.0,-0.27,6.17
3299,300290,荣科科技,18.88,0.27,0.05,261234.0,490894071.4,2.34,18.95,18.51,18.7,18.83,0.44,4.08,-285.85,15.56,12078150903.0,12074561343.0,0.05,0.11,-17.48,-31.42
3300,688353,华盛锂电,109.0,0.27,0.29,70712.0,775531612.0,4.43,111.58,106.76,106.8,108.71,0.64,4.43,-126.62,5.26,17385500000.0,17385500000.0,0.18,0.52,153.19,-4.13
3301,600798,宁波海运,3.7,0.27,0.01,274022.0,100945462.0,2.71,3.73,3.63,3.65,3.69,0.8,2.27,-106.13,1.14,4464176544.0,4464176544.0,0.0,0.27,-9.76,5.11
3302,300745,欣锐科技,29.18,0.27,0.08,63838.0,187748167.86,3.68,30.07,29.0,29.02,29.1,0.83,4.52,-58.58,2.17,4890987929.0,4124867350.0,0.0,0.03,27.53,13.28
3303,002536,飞龙股份,29.83,0.27,0.08,418931.0,1254676417.55,5.98,30.62,28.84,29.51,29.75,0.83,7.7,44.85,4.96,17145863039.0,16239965076.0,0.07,0.24,34.01,0.44
3304,002526,山东矿机,3.78,0.27,0.01,321826.0,121389697.94,1.06,3.79,3.75,3.75,3.77,0.42,1.82,46.08,2.09,6738960700.0,6694699176.0,0.0,-0.26,-1.31,5.0
3305,603156,养元饮品,33.9,0.27,0.09,146410.0,503317709.0,8.22,35.55,32.77,32.9,33.81,1.22,1.16,28.63,4.75,42723409487.0,42723409487.0,-0.15,-0.26,15.31,17.91
3306,920685,新芝生物,15.08,0.27,0.04,13711.0,20672474.35,1.26,15.18,14.99,15.12,15.04,0.28,2.5,49.98,2.54,1380060390.0,826060986.0,0.0,0.0,-2.14,10.56
3307,301322,绿通科技,29.48,0.27,0.08,24390.0,71429246.17,2.07,29.53,28.92,29.38,29.4,1.12,2.68,44.64,1.47,4165166643.0,2682552646.0,-0.07,-0.03,-1.83,7.28
3308,603999,读者传媒,7.36,0.27,0.02,99074.0,72562947.0,1.77,7.39,7.26,7.3,7.34,0.42,1.72,39.89,2.07,4239360000.0,4239360000.0,0.0,0.0,9.2,4.69
3309,002889,东方嘉盛,15.46,0.26,0.04,24065.0,37154676.56,0.52,15.47,15.39,15.43,15.42,0.44,0.96,30.96,2.33,5838739117.0,3884859189.0,0.0,0.13,0.65,0.65
3310,600976,健民集团,34.89,0.26,0.09,10032.0,34937914.0,0.92,34.97,34.65,34.75,34.8,0.45,0.65,14.05,2.07,5352077154.0,5348588154.0,0.0,0.03,-11.51,3.93
3311,603125,常青科技,18.92,0.26,0.05,74985.0,141532720.0,1.91,18.99,18.63,18.66,18.87,0.58,7.41,56.02,3.2,7659504215.0,1914975502.0,0.11,0.37,14.81,12.09
3312,002940,昂利康,35.12,0.26,0.09,52676.0,185134910.0,2.34,35.56,34.74,34.89,35.03,0.35,2.84,68.39,4.5,7084693892.0,6506874401.0,0.06,0.06,-12.66,4.77
3313,002277,友阿股份,7.68,0.26,0.02,299526.0,229422661.94,1.57,7.69,7.57,7.6,7.66,0.46,2.15,125.71,1.59,10707247104.0,10707247104.0,-0.13,0.0,19.07,10.34
3314,600035,楚天高速,3.93,0.26,0.01,66307.0,26018987.0,0.77,3.94,3.91,3.91,3.92,0.62,0.41,8.35,0.71,6327755491.0,6327755491.0,0.26,0.0,-5.76,1.29
3315,920832,齐鲁华信,7.73,0.26,0.02,9688.0,7484982.44,1.43,7.77,7.66,7.73,7.71,0.48,0.79,636.01,1.44,1072644676.0,953430452.0,-0.39,0.0,-6.76,6.47
3316,920478,峆一药业,19.81,0.25,0.05,12332.0,24312577.94,1.62,19.85,19.53,19.85,19.76,0.34,2.62,25.45,3.05,1559219347.0,932644756.0,0.05,0.35,-11.48,6.73
3317,603878,武进不锈,8.1,0.25,0.02,132833.0,107450018.0,1.86,8.17,8.02,8.06,8.08,0.5,2.37,39.29,1.74,4545213774.0,4545213774.0,0.0,0.0,-28.32,-12.53
3318,002397,梦洁股份,4.05,0.25,0.01,192781.0,77864601.2,2.23,4.08,3.99,4.02,4.04,0.69,2.98,88.93,2.54,3028514844.0,2623841481.0,0.0,0.0,1.25,0.5
3319,300070,碧水源,4.06,0.25,0.01,260611.0,105551278.36,1.73,4.08,4.01,4.04,4.05,0.64,0.77,-138.58,0.54,14714290014.0,13689663080.0,-0.25,-0.25,-7.94,3.57
3320,301336,趣睡科技,56.25,0.25,0.14,15390.0,85928991.0,2.32,56.3,55.0,55.98,56.11,0.38,5.06,78.02,2.71,2250000000.0,1711704206.0,0.0,0.16,8.01,8.91
3321,300935,盈建科,36.62,0.25,0.09,18389.0,66916716.6,3.42,37.03,35.78,36.44,36.53,0.48,3.05,-46.02,3.67,2908751502.0,2207221246.0,0.08,0.33,23.18,20.7
3322,603210,泰鸿万立,19.88,0.25,0.05,20483.0,40668365.0,0.66,19.91,19.78,19.85,19.83,0.55,2.72,34.93,3.7,6767152000.0,1498767076.0,0.15,0.15,-5.87,2.16
3323,003037,三和管桩,7.98,0.25,0.02,73024.0,58137149.81,1.38,8.01,7.9,7.94,7.96,0.37,1.22,44.55,1.7,4780615930.0,4780615930.0,0.0,0.13,-2.56,-1.48
3324,300810,中科海讯,40.4,0.25,0.1,23081.0,92669089.5,2.48,40.6,39.6,40.3,40.3,0.39,2.02,-46.5,6.41,4769220000.0,4605217210.0,0.0,0.02,-7.13,5.54
3325,002673,西部证券,7.98,0.25,0.02,265369.0,211869076.27,1.26,8.02,7.92,7.95,7.96,0.47,0.59,21.51,1.2,35667262006.0,35667262006.0,0.0,0.0,-5.56,1.14
3326,300267,尔康制药,3.97,0.25,0.01,784076.0,311000242.69,1.77,3.99,3.92,3.97,3.96,0.34,5.51,155.18,1.83,8188541334.0,5646895807.0,0.0,0.0,13.43,16.42
3327,600208,衢州发展,3.94,0.25,0.01,544992.0,215001296.0,2.54,3.99,3.89,3.92,3.93,0.53,0.64,46.47,0.81,33525226752.0,33521426768.0,0.0,-0.25,-9.43,1.81
3328,600702,舍得酒业,56.48,0.25,0.14,44359.0,250155621.0,1.28,56.72,56.0,56.3,56.34,0.47,1.33,29.86,2.65,18794221486.0,18786314286.0,0.0,0.18,-8.79,0.71
3329,300249,依米康,15.87,0.25,0.04,178155.0,282564531.5,5.12,16.27,15.46,15.7,15.83,0.53,4.77,189.64,20.92,6990544465.0,5926255178.0,0.0,-0.06,5.87,8.48
3330,002117,东港股份,12.11,0.25,0.03,119362.0,144201588.32,1.16,12.14,12.0,12.06,12.08,0.49,2.28,38.63,4.5,6342260765.0,6340247175.0,0.0,0.0,6.88,-12.31
3331,002888,惠威科技,20.85,0.24,0.05,30453.0,63390455.6,1.15,20.92,20.68,20.7,20.8,0.47,4.06,232.37,8.09,3078365140.0,1562144967.0,0.0,-0.05,10.14,6.43
3332,600571,信雅达,16.89,0.24,0.04,181907.0,310018561.0,2.79,17.32,16.85,17.16,16.85,0.46,3.97,262.83,6.57,7876116239.0,7731426264.0,0.0,0.0,1.75,6.36
3333,000900,现代投资,4.16,0.24,0.01,124151.0,51416366.0,1.2,4.16,4.11,4.14,4.15,0.72,0.82,10.93,0.57,6314165869.0,6313885069.0,0.0,0.24,-3.93,1.71
3334,603912,佳力图,8.77,0.23,0.02,88993.0,77963989.0,1.26,8.81,8.7,8.74,8.75,0.5,1.64,-81.49,2.71,4751962373.0,4751962373.0,0.0,0.0,-0.68,2.33
3335,300022,吉峰科技,8.69,0.23,0.02,204390.0,176362890.82,3.81,8.77,8.44,8.56,8.67,1.0,4.14,-440.36,8.08,4294948902.0,4294853747.0,0.0,0.23,2.48,11.13
3336,002083,孚日股份,12.85,0.23,0.03,715776.0,925039072.62,4.91,13.18,12.55,12.55,12.82,0.7,7.56,30.82,2.66,12164311304.0,12160282829.0,0.0,0.0,108.94,7.98
3337,300421,力星股份,34.72,0.23,0.08,368870.0,1277045995.51,6.21,35.66,33.51,34.6,34.64,0.92,16.01,148.25,8.04,10208738404.0,7997546180.0,0.0,0.0,75.27,-5.6
3338,600941,中国移动,96.5,0.23,0.22,123916.0,1194204426.0,1.04,96.75,95.75,96.28,96.28,0.56,1.37,13.58,1.53,2088704538058.0,87117099166.0,0.01,0.09,-9.55,-4.5
3339,920112,巴兰仕,38.73,0.23,0.09,3379.0,13088219.26,1.06,38.98,38.57,38.65,38.64,0.57,1.46,20.44,3.76,3286240500.0,897877590.0,-0.1,0.0,-3.03,2.57
3340,300700,岱勒新材,13.24,0.23,0.03,95930.0,127271576.12,3.03,13.5,13.1,13.21,13.21,0.65,3.54,-40.92,6.04,5256661617.0,3582881021.0,0.0,0.08,13.36,7.21
3341,301596,瑞迪智驱,81.47,0.23,0.19,10525.0,85616393.94,3.19,82.92,80.33,82.6,81.28,0.66,3.36,59.46,7.41,6286656991.0,2551364461.0,-0.06,0.04,3.28,3.63
3342,001308,康冠科技,21.93,0.23,0.05,23992.0,52739513.09,0.96,22.09,21.88,21.89,21.88,0.68,0.48,23.01,1.95,15426605693.0,10886927270.0,-0.09,-0.05,-0.63,5.13
3343,002567,唐人神,4.37,0.23,0.01,183952.0,80404367.09,0.46,4.38,4.36,4.36,4.36,0.67,1.29,-12.87,1.14,6262434587.0,6255291809.0,-0.23,0.0,-9.71,-0.68
3344,603387,基蛋生物,8.58,0.23,0.02,59841.0,51326227.0,1.05,8.62,8.53,8.57,8.56,0.48,1.18,20.33,1.62,4351377176.0,4351377176.0,-0.12,-0.12,4.63,2.51
3345,603567,珍宝岛,9.22,0.22,0.02,54534.0,50281236.0,1.96,9.29,9.11,9.17,9.2,0.38,0.58,-17.44,1.19,8675987868.0,8662563631.0,0.0,-0.11,-21.93,3.25
3346,601158,重庆水务,4.51,0.22,0.01,101783.0,45901100.0,0.89,4.53,4.49,4.5,4.5,1.0,0.21,20.83,1.26,21648104077.0,21648104077.0,-0.22,-0.22,-6.24,0.89
3347,000802,北京文化,4.58,0.22,0.01,203413.0,92790021.0,1.53,4.59,4.52,4.57,4.57,0.5,2.84,-8.05,4.21,3278823168.0,3276830868.0,0.0,0.0,-0.87,0.66
3348,688288,鸿泉技术,27.91,0.22,0.06,22967.0,64279866.0,2.51,28.33,27.63,28.1,27.85,0.76,2.3,50.89,3.6,2785800479.0,2785800479.0,-0.39,-0.18,-0.68,4.1
3349,000012,南  玻Ａ,4.46,0.22,0.01,144253.0,64405474.85,1.35,4.49,4.43,4.44,4.45,0.69,0.74,68.3,1.03,13695286797.0,8738552027.0,0.0,0.0,-5.11,0.68
3350,002807,江阴银行,4.46,0.22,0.01,249028.0,110929162.16,0.9,4.47,4.43,4.44,4.45,0.63,1.01,6.44,0.58,10977811839.0,10962753175.0,-0.22,-0.22,-13.06,-2.41
3351,300016,北陆药业,9.23,0.22,0.02,186841.0,172219999.54,1.85,9.28,9.11,9.18,9.21,0.34,3.32,88.2,2.35,5195319294.0,5188318570.0,0.0,0.0,6.83,16.25
3352,300665,飞鹿股份,9.2,0.22,0.02,69351.0,63445161.0,1.53,9.21,9.07,9.19,9.18,0.65,3.18,-22.9,3.65,2014300716.0,2006252731.0,-0.11,0.11,-2.13,-5.74
3353,600717,天津港,4.61,0.22,0.01,131282.0,60565839.0,1.3,4.63,4.57,4.58,4.6,0.58,0.45,12.83,0.67,13341344785.0,13341344785.0,-0.22,-0.22,-5.53,3.13
3354,600757,长江传媒,9.01,0.22,0.02,89175.0,80240730.0,1.22,9.04,8.93,8.99,8.99,0.44,0.73,9.55,1.11,10934988960.0,10933608898.0,-0.11,0.11,1.81,1.46
3355,300926,博俊科技,32.61,0.22,0.07,51452.0,167827493.51,1.72,32.91,32.35,32.56,32.54,0.66,1.73,16.95,4.33,14163171776.0,9717346287.0,-0.03,-0.03,5.13,-0.52
3356,600369,西南证券,4.53,0.22,0.01,436544.0,196859161.0,1.77,4.54,4.46,4.48,4.52,0.65,0.66,31.99,1.16,30102344332.0,30102344332.0,0.0,0.22,-5.43,1.12
3357,600109,国金证券,9.36,0.21,0.02,263474.0,246529579.0,1.07,9.4,9.3,9.32,9.34,0.5,0.71,15.3,0.99,34682215558.0,34682215558.0,0.0,0.11,-7.6,0.65
3358,000617,中油资本,9.53,0.21,0.02,796391.0,756624972.02,2.1,9.6,9.4,9.52,9.51,0.41,0.63,22.61,1.16,120479013623.0,120479013623.0,0.0,0.11,-7.3,-0.21
3359,600243,*ST海华,4.88,0.21,0.01,39710.0,19356092.0,3.29,4.98,4.82,4.86,4.87,0.74,0.9,-251.2,3.38,2141588000.0,2141588000.0,0.21,0.21,-1.81,-7.92
3360,603898,好莱客,14.53,0.21,0.03,32363.0,46924837.0,2.34,14.69,14.35,14.6,14.5,0.42,1.04,108.21,1.44,4523843751.0,4523843751.0,0.14,0.07,46.77,9.17
3361,002287,奇正藏药,24.43,0.21,0.05,22996.0,55995989.41,0.94,24.47,24.24,24.36,24.38,0.61,0.4,24.75,2.91,13976847699.0,13949280692.0,0.12,0.16,-7.71,3.25
