序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
11,000652.SZ,泰达股份,2006-10-10,—,—,综合Ⅲ,4.22,54.57,133.33,1.09,0.71,62.27,-49.05,-33.9,-2.27,-13.14
12,600682.SH,南京新百,2023-07-06,—,—,综合Ⅲ,7.09,41.45,43.17,0.54,0.22,95.37,-4.14,0.76,-2.02,-1.2
13,600805.SH,悦达投资,2017-07-03,—,—,综合Ⅲ,5.55,173.28,60.81,1.1,1.44,47.22,200.05,27.62,-9.9,-22.01
14,000523.SZ,红棉股份,2024-07-31,—,—,综合Ⅲ,3.81,13.63,13.53,3.7,,69.93,0.78,-13.36,-4.46,-10.29
15,600881.SH,亚泰集团,2021-12-13,—,—,综合Ⅲ,1.78,,,3.39,,57.53,26.27,11.27,-8.72,3.67
1,600802.SH,福建水泥,1999-12-30,—,—,水泥制造,6.25,,,2.59,,28.64,95.49,119.7,-0.42,8.26
2,000877.SZ,天山股份,1999-12-30,—,—,水泥制造,5.1,,18.42,0.44,,362.64,68.5,72.99,-10.64,-9.4
3,600449.SH,宁夏建材,2003-09-05,—,—,水泥制造,13.08,25.91,21.42,0.84,1.61,62.55,29.62,101.24,-40.27,-40.56
4,000672.SZ,上峰水泥,2013-05-02,—,—,水泥制造,14.95,23.1,19.3,1.63,4.14,144.92,30.56,44.53,-5.69,-5.02
5,002233.SZ,塔牌集团,2008-05-23,—,—,水泥制造,9.89,21.92,15.84,0.98,4.48,117.92,54.23,92.47,-0.49,4.05
6,600425.SH,青松建化,2003-07-31,—,—,水泥制造,4.53,20.55,27.83,1.11,2.21,72.69,-22.81,-48.98,-11.44,-14.03
7,600668.SH,尖峰集团,2022-08-01,—,—,水泥制造,11.0,42.06,6.61,0.79,0.76,45.42,820.76,1196.93,-5.05,-4.42
8,000789.SZ,万年青,1999-12-30,—,—,水泥制造,5.61,339.72,327.11,0.69,2.54,44.73,7.27,2601.49,-17.18,-14.56
9,601992.SH,金隅集团,2011-03-08,—,—,水泥制造,2.09,,,0.55,2.39,223.17,-226.44,-85.4,-9.8,0.01
10,600326.SH,西藏天路,2001-02-06,—,—,水泥制造,10.69,,,3.61,,145.65,134.26,-66.21,18.02,19.88
11,600585.SH,海螺水泥,2002-02-28,—,—,水泥制造,24.37,16.78,14.67,0.68,3.9,1291.44,21.28,31.34,-10.06,-9.38
12,600678.SH,四川金顶,1999-12-30,—,—,水泥制造,13.17,,241.47,16.3,,45.96,620.08,335.66,84.41,84.75
13,600801.SH,华新建材,1999-12-30,—,—,水泥制造,23.69,20.38,15.01,1.6,3.37,492.51,76.01,51.05,1.27,-1.17
14,000401.SZ,金隅冀东,1999-12-30,—,—,水泥制造,5.08,,,0.5,1.97,135.04,113.6,80.94,0.1,4.82
1,002205.SZ,国统股份,2023-07-06,—,—,水泥制品,14.29,,,7.38,,26.56,28.75,45.47,16.73,6.96
2,002302.SZ,西部建设,2009-11-10,—,—,水泥制品,5.97,,,0.88,2.09,75.36,-2141.86,-1810.39,-7.57,-8.85
3,603616.SH,韩建河山,2015-06-18,—,—,水泥制品,,,,,,,123.72,118.71,37.39,103.08
4,002596.SZ,海南瑞泽,2011-07-14,—,—,水泥制品,4.45,,,7.64,,51.07,6.7,-40.99,-13.77,-15.17
5,003037.SZ,三和管桩,2022-08-01,—,—,水泥制品,7.95,188.59,56.1,1.7,0.63,47.63,286.23,3433.46,3.87,11.31
6,605122.SH,四方新材,2021-03-17,—,—,水泥制品,13.69,,,1.18,,23.6,-428.8,-332.88,-24.18,-22.59
7,002671.SZ,龙泉股份,2012-05-07,—,—,水泥制品,5.76,49.46,30.01,1.82,,32.44,53.54,126.04,52.59,47.45
1,600876.SH,凯盛新能,1999-12-30,—,—,玻璃制造,10.53,,,1.99,,67.99,-141.12,-719.59,-27.55,-43.82
2,600586.SH,金晶科技,2002-08-22,—,—,玻璃制造,6.4,149.99,,1.65,0.23,90.71,-190.8,-135.04,-31.63,-32.56
3,600819.SH,耀皮玻璃,1999-12-30,—,—,玻璃制造,8.62,72.48,58.57,2.21,0.38,84.2,28.67,37.92,-1.48,-4.81
4,601636.SH,旗滨集团,2011-08-19,—,—,玻璃制造,7.11,54.98,35.14,1.39,0.57,210.36,30.9,9.77,1.55,-6.55
5,002613.SZ,北玻股份,2011-09-06,—,—,玻璃制造,3.98,72.47,,2.01,0.75,43.8,-88.62,-32.31,-10.18,8.02
6,600293.SH,三峡新材,2000-09-26,—,—,玻璃制造,3.53,325.96,,2.43,,40.95,-525.45,-182.33,-27.29,-28.01
7,000012.SZ,南玻Ａ,1999-12-30,—,—,玻璃制造,4.55,52.37,,1.05,1.51,139.72,-80.88,-89.83,-11.94,-19.75
1,605006.SH,山东玻纤,2020-09-10,—,—,玻纤制造,7.91,,412.52,1.89,,47.46,99.81,108.97,19.26,11.2
2,603601.SH,再升科技,2015-01-29,—,—,玻纤制造,12.82,161.37,180.51,5.53,0.21,146.45,-10.59,-20.84,-10.11,-12.29
3,300196.SZ,长海股份,2011-04-07,—,—,玻纤制造,16.44,24.45,20.38,1.44,1.8,67.19,27.16,42.3,24.02,18.96
4,603256.SH,宏和科技,2019-07-26,—,—,玻纤制造,54.7,2110.49,312.71,30.31,,481.21,1696.45,10587.74,37.76,35.0
5,002080.SZ,中材科技,2006-11-27,—,—,玻纤制造,40.9,76.96,38.92,3.5,0.55,686.35,143.24,114.92,29.09,26.48
6,002201.SZ,九鼎新材,2008-01-04,—,—,玻纤制造,14.18,312.74,118.31,7.98,0.17,92.4,180.03,145.18,36.29,26.09
7,301526.SZ,国际复材,2024-01-03,—,—,玻纤制造,9.49,,469.14,4.36,,357.86,273.53,341.55,19.01,19.4
8,600176.SH,中国巨石,2006-08-18,—,—,玻纤制造,20.69,33.88,23.8,2.68,1.98,828.25,67.51,75.51,19.53,17.7
1,002225.SZ,濮耐股份,2011-10-10,—,—,耐火材料,6.55,56.22,70.95,1.84,0.66,75.93,-22.81,-48.26,4.34,3.57
2,300374.SZ,中铁装配,2015-03-26,—,—,耐火材料,16.28,,,4.92,,40.03,22.09,24.35,4.29,5.73
3,002066.SZ,瑞泰科技,2011-10-10,—,—,耐火材料,20.37,83.91,264.0,6.77,0.72,47.85,-94.89,-39.69,-15.05,-12.43
4,688119.SH,中钢洛耐,2023-09-25,—,—,耐火材料,6.47,,,2.44,,72.79,479.84,686.67,-8.23,-10.49
5,002088.SZ,鲁阳节能,2011-10-10,—,—,耐火材料,12.66,13.53,26.86,2.5,6.32,64.96,-69.73,-62.97,-30.19,-27.31
6,002392.SZ,北京利尔,2011-10-10,—,—,耐火材料,7.96,29.74,26.57,1.64,0.41,94.76,12.28,0.18,9.16,8.22
1,002694.SZ,顾地科技,2012-08-23,—,—,管材,3.24,,,23.51,,24.72,-391.81,-632.16,6.42,10.0
2,002372.SZ,伟星新材,2011-10-10,—,—,管材,11.95,19.97,21.91,4.06,4.96,190.25,-13.52,-20.25,-10.76,-11.33
3,002457.SZ,青龙管业,2011-10-10,—,—,管材,12.5,15.57,20.27,1.69,1.27,41.69,-54.91,-81.23,-9.32,-13.56
4,300599.SZ,雄塑科技,2017-02-06,—,—,管材,10.94,,,1.98,,39.18,54.91,79.19,-8.54,-4.37
5,300198.SZ,ST纳川,2011-10-10,—,—,管材,2.75,,,153.31,,28.37,-33.3,-98.52,-55.71,-63.77
6,002641.SZ,公元股份,2011-12-15,—,—,管材,4.53,29.24,63.29,1.02,1.09,55.68,-69.36,-63.99,-7.55,-7.76
7,603856.SH,东宏股份,2017-11-13,—,—,管材,13.55,22.58,21.87,1.41,1.6,38.22,3.25,-32.31,-21.64,-32.78
1,605318.SH,法狮龙,2020-08-10,—,—,其他建材,63.06,,,12.27,0.48,79.28,88.24,-26.3,-7.28,-5.35
2,000619.SZ,海螺新材,2000-09-01,—,—,其他建材,6.5,,,1.12,,28.68,-45.19,-140.75,-10.57,-9.7
3,603038.SH,华立股份,2017-01-23,—,—,其他建材,17.78,206.79,136.42,3.43,0.28,47.77,34.15,-1.49,56.82,40.05
4,301429.SZ,森泰股份,2023-04-24,—,—,其他建材,20.95,39.14,47.84,1.82,0.81,24.77,-20.98,-19.97,14.8,20.96
5,002652.SZ,扬子新材,2012-02-02,—,—,其他建材,4.12,301.0,,8.41,,21.1,-228.94,-174.6,-14.64,-15.79
6,002398.SZ,垒知集团,2010-05-14,—,—,其他建材,5.97,84.59,81.89,1.16,1.32,41.67,1.69,-9.07,-2.46,1.34
7,002247.SZ,聚力文化,2022-08-01,—,—,其他建材,2.95,11.51,63.33,3.77,,25.1,-80.88,-89.34,-6.45,-12.23
8,002791.SZ,坚朗五金,2016-04-20,—,—,其他建材,23.36,91.86,112.19,1.49,0.85,82.67,-49.61,-722.32,-12.5,-14.18
9,002718.SZ,友邦吊顶,2014-02-11,—,—,其他建材,78.5,,,11.36,,101.62,131.68,139.79,-20.59,-20.36
10,301010.SZ,晶雪节能,2021-12-13,—,—,其他建材,22.57,81.39,112.71,2.94,0.89,24.38,-45.02,-39.33,-18.01,-12.78
11,000055.SZ,方大集团,2021-12-13,—,—,其他建材,3.92,29.07,382.94,0.69,1.28,42.1,-89.39,-85.2,-20.19,-25.1
12,002043.SZ,兔宝宝,2007-07-03,—,—,其他建材,16.39,23.24,18.58,4.23,3.62,136.0,30.44,9.71,-2.25,-7.01
13,002785.SZ,万里石,2015-12-30,—,—,其他建材,45.62,,,11.65,,103.38,-17.41,21.27,2.74,-7.55
14,002333.SZ,罗普斯金,2010-01-20,—,—,其他建材,6.17,81.47,82.73,2.18,0.16,41.64,-1.74,-0.81,-1.84,-0.43
15,001212.SZ,中旗新材,2021-08-30,—,—,其他建材,50.54,332.87,,5.31,0.13,101.56,-90.17,-89.35,-20.0,-23.93
16,300234.SZ,开尔新材,2011-06-29,—,—,其他建材,5.9,125.1,615.36,2.57,0.24,29.69,-47.86,50.73,-38.24,-46.04
17,000786.SZ,北新建材,1997-06-06,—,—,其他建材,27.98,13.06,15.42,1.77,3.07,476.29,-17.77,-12.85,-2.25,-0.29
1,601789.SH,宁波建工,2011-10-10,—,—,房屋建设Ⅲ,5.29,26.15,29.74,1.33,1.35,80.64,-16.93,-9.43,-5.69,-8.49
2,600248.SH,陕建股份,2021-12-13,—,—,房屋建设Ⅲ,3.55,4.49,11.98,0.46,2.54,132.76,-62.28,-33.52,-14.27,-14.33
3,600170.SH,上海建工,2011-10-10,—,—,房屋建设Ⅲ,3.02,12.38,13.24,0.85,1.99,268.36,-10.38,-14.07,-26.14,-28.04
4,600491.SH,龙元建设,2011-10-10,—,—,房屋建设Ⅲ,3.22,,,0.5,,49.26,18.94,134.66,-43.63,-46.39
5,000628.SZ,高新发展,2018-07-16,—,—,房屋建设Ⅲ,50.59,290.4,492.43,8.13,0.11,178.22,-20.9,14.06,-24.36,-17.46
6,601668.SH,中国建筑,2011-10-10,—,—,房屋建设Ⅲ,4.98,4.46,4.61,0.43,5.45,2057.76,-3.83,3.24,-4.2,-3.17
7,002761.SZ,浙江建投,2020-09-04,—,—,房屋建设Ⅲ,8.49,58.1,54.82,1.33,0.48,112.48,8.3,0.32,2.78,0.5
8,600939.SH,重庆建工,2017-02-28,—,—,房屋建设Ⅲ,3.14,,,0.8,,59.74,-1088.34,-1221.41,-8.54,-7.97
1,002789.SZ,*ST建艺,2016-03-25,—,—,装修装饰Ⅲ,9.91,,,,,15.82,-8310.42,-3486.81,-40.37,-28.37
2,002963.SZ,豪尔赛,2019-11-04,—,—,装修装饰Ⅲ,15.28,,,1.78,1.31,22.97,-523.96,-538.56,-29.79,-46.6
3,600234.SH,科新发展,2023-07-06,—,—,装修装饰Ⅲ,14.0,91.94,61.67,7.35,,36.75,170.94,424.93,66.92,319.15
4,603137.SH,恒尚节能,2023-04-26,—,—,装修装饰Ⅲ,14.48,28.37,50.04,2.13,0.55,26.49,-46.2,-31.97,-20.24,-6.57
5,603828.SH,ST柯利达,2015-03-05,—,—,装修装饰Ⅲ,6.95,482.57,,6.43,,41.42,-683.61,-28.19,-30.48,-21.92
6,002620.SZ,ST瑞和,2014-02-21,—,—,装修装饰Ⅲ,5.98,,,,,22.57,48.06,71.9,-43.76,-44.01
7,002856.SZ,美芝股份,2017-03-27,—,—,装修装饰Ⅲ,15.4,,,25.08,,20.84,26.79,-55.25,-54.84,-66.47
8,002047.SZ,*ST宝鹰,2014-07-02,—,—,装修装饰Ⅲ,4.33,,,,,65.65,92.21,89.38,-65.79,-74.35
9,300506.SZ,ST名家汇,2025-12-23,—,—,装修装饰Ⅲ,4.86,,,,,69.28,-231.42,-467.46,5.07,-50.43
10,603030.SH,全筑股份,2023-12-27,—,—,装修装饰Ⅲ,2.8,,,4.16,,36.87,-161.57,-737.22,13.8,3.39
11,002822.SZ,ST中装,2025-12-31,—,—,装修装饰Ⅲ,3.47,,,4.9,,67.7,36.37,10.77,-67.77,-68.32
12,600193.SH,*ST创兴,2018-07-16,—,—,装修装饰Ⅲ,4.31,,,20.59,,18.33,-29.9,-98.15,-11.96,-99.0
13,002081.SZ,金螳螂,2014-02-21,—,—,装修装饰Ⅲ,3.71,18.11,21.54,0.72,2.7,98.51,-18.48,3.95,-9.2,2.49
14,002713.SZ,*ST东易,2025-12-31,—,—,装修装饰Ⅲ,9.62,,,,,91.53,89.97,90.47,-52.02,-59.11
15,002163.SZ,海南发展,2022-08-01,—,—,装修装饰Ⅲ,16.76,,,20.11,,141.61,-56.65,-394.64,-10.12,-16.0
16,002830.SZ,名雕股份,2016-12-20,—,—,装修装饰Ⅲ,28.14,92.23,92.68,5.74,0.88,37.52,-1.21,-11.95,-2.09,-8.93
17,300621.SZ,维业股份,2017-04-13,—,—,装修装饰Ⅲ,9.01,226.91,,2.18,0.11,18.75,-174.56,5.38,-35.84,-47.81
18,002811.SZ,郑中设计,2016-09-19,—,—,装修装饰Ⅲ,14.46,46.67,32.77,3.17,3.03,44.53,42.62,45.9,19.89,22.56
19,601886.SH,江河集团,2014-02-21,—,—,装修装饰Ⅲ,9.33,16.58,15.96,1.51,5.9,105.71,5.67,1.69,-5.63,-5.86
20,002482.SZ,广田集团,2023-12-21,—,—,装修装饰Ⅲ,1.69,,,13.21,,63.39,46.43,40.36,255.97,223.89
21,002989.SZ,中天精装,2020-06-17,—,—,装修装饰Ⅲ,27.94,,,3.76,,56.33,43.0,45.08,-22.02,-32.72
22,002375.SZ,亚厦股份,2014-02-21,—,—,装修装饰Ⅲ,4.24,18.77,18.05,0.69,1.6,56.82,4.78,5.44,-17.3,-15.21
23,605287.SH,德才股份,2021-07-13,—,—,装修装饰Ⅲ,51.51,,,4.64,,72.11,-37.43,-29.54,-34.02,-37.38
1,603815.SH,交建股份,2019-10-28,—,—,基建市政工程,6.86,32.6,25.45,1.76,0.94,42.46,36.4,48.66,6.06,9.01
2,002061.SZ,浙江交科,2006-08-23,—,—,基建市政工程,4.07,8.31,9.18,0.69,3.07,108.84,-14.83,6.43,2.5,1.12
3,601800.SH,中国交建,2012-03-16,—,—,基建市政工程,8.09,5.63,6.34,0.45,3.45,1316.62,-16.14,-16.06,-4.23,-5.71
4,300982.SZ,苏文电能,2021-05-07,—,—,基建市政工程,21.41,83.68,490.64,1.53,2.74,44.31,-81.37,-64.57,-17.68,-11.55
5,600853.SH,龙建股份,1999-12-30,—,—,基建市政工程,4.34,10.66,10.88,1.24,0.92,44.01,9.51,1.13,-3.57,1.98
6,002307.SZ,北新路桥,2009-11-18,—,—,基建市政工程,5.01,,,1.84,,82.6,-2055.87,-868.68,41.23,20.66
7,600039.SH,四川路桥,2003-04-01,—,—,基建市政工程,9.78,11.8,10.99,1.72,4.19,850.43,11.04,-13.0,1.95,-4.91
8,601390.SH,中国中铁,2007-12-10,—,—,基建市政工程,5.51,4.88,5.48,0.43,4.73,1360.21,-14.97,-17.17,-5.46,-5.93
9,601611.SH,中国核建,2016-06-15,—,—,基建市政工程,15.88,23.19,27.9,2.2,0.65,478.6,-23.96,-16.48,-6.32,-2.11
10,002628.SZ,成都路桥,2011-11-10,—,—,基建市政工程,4.41,,,1.17,,33.39,-36.96,18.79,0.88,-9.79
11,002586.SZ,ST围海,2011-06-10,—,—,基建市政工程,4.76,,,1.83,,54.47,145.18,116.29,-4.88,-4.1
12,601669.SH,中国电建,2011-10-25,—,—,基建市政工程,5.59,8.01,9.01,0.67,2.27,962.94,-14.86,-13.81,3.05,2.66
13,001396.SZ,誉帆科技,2026-01-08,—,—,基建市政工程,43.28,36.37,34.88,3.35,,46.27,7.62,,4.73,
14,600284.SH,浦东建设,2004-03-23,—,—,基建市政工程,7.9,12.92,20.56,0.98,2.28,76.65,-47.73,-12.79,-30.35,-30.56
15,601868.SH,中国能建,2021-10-12,—,—,基建市政工程,2.4,11.92,12.59,0.91,1.09,1000.59,-12.43,0.72,9.62,9.18
16,600502.SH,安徽建工,2022-08-01,—,—,基建市政工程,4.74,6.05,6.83,0.73,5.7,81.36,-15.94,-9.8,-16.56,-9.79
17,000498.SZ,山东路桥,2013-02-18,—,—,基建市政工程,6.2,4.14,4.23,0.61,3.29,96.25,-3.27,0.89,-3.11,0.26
18,002062.SZ,宏润建设,2006-08-23,—,—,基建市政工程,9.85,43.08,44.01,2.4,1.01,121.87,-2.41,-23.49,-0.47,-4.48
19,603843.SH,*ST正平,2016-09-12,—,—,基建市政工程,5.86,,,14.65,,41.0,-16.0,-12.4,-20.92,-37.77
20,002941.SZ,新疆交建,2018-12-05,—,—,基建市政工程,16.17,36.91,20.08,2.51,0.82,118.0,147.73,255.25,38.58,26.74
21,600512.SH,腾达建设,2003-01-03,—,—,基建市政工程,2.46,150.8,143.59,0.62,0.81,39.21,0.84,-0.69,8.71,-5.2
22,601186.SH,中国铁建,2008-03-17,—,—,基建市政工程,7.17,4.38,4.56,0.36,4.18,973.65,-5.63,-10.09,-3.92,-5.22
23,603176.SH,汇通集团,2022-01-10,—,—,基建市政工程,5.78,39.55,,2.53,0.4,27.47,-143.73,-36.43,-42.31,-32.87
24,600820.SH,隧道股份,1999-12-30,—,—,基建市政工程,6.61,7.32,8.15,0.67,4.54,207.82,-19.35,-7.4,-19.83,-21.48
1,300355.SZ,蒙草生态,2014-02-21,—,—,园林工程,4.01,181.82,107.68,1.5,0.1,64.33,48.73,97.98,38.04,19.4
2,002200.SZ,*ST交投,2025-12-15,—,—,园林工程,6.68,,,,,30.14,-132.87,-317.07,-29.18,-60.61
3,603007.SH,*ST花王,2024-12-27,—,—,园林工程,5.86,,,10.41,,51.84,55.73,42.22,171.76,-44.5
4,300949.SZ,奥雅股份,2021-03-05,—,—,园林工程,43.46,,,3.92,,26.22,72.34,68.72,-8.61,-28.29
5,301098.SZ,金埔园林,2021-11-19,—,—,园林工程,9.53,74.73,,1.47,0.52,17.53,-706.71,-82.6,-13.67,-17.81
6,603955.SH,大千生态,2017-03-17,—,—,园林工程,29.07,135.42,,2.58,0.17,39.45,-340.89,-223.94,109.17,10.02
7,002663.SZ,普邦股份,2014-02-21,—,—,园林工程,2.02,,,1.47,,34.81,-74.36,-662.51,-2.86,-6.12
8,300649.SZ,杭州园林,2017-05-12,—,—,园林工程,15.05,,,3.99,0.33,19.93,142.43,51.8,-36.63,-34.1
9,002431.SZ,棕榈股份,2014-02-21,—,—,园林工程,2.62,,,4.24,,47.22,12.27,24.73,-18.01,2.77
10,603359.SH,东珠生态,2017-09-08,—,—,园林工程,6.76,,,1.14,,30.16,-331.0,-173.44,-29.78,-23.04
11,605303.SH,园林股份,2021-03-08,—,—,园林工程,17.42,,,3.06,,28.09,-65.99,-23.19,-33.4,-10.61
12,002310.SZ,东方新能,2024-12-31,—,—,园林工程,2.32,,,9.06,,139.18,99.91,99.87,-77.18,-88.1
13,002717.SZ,ST岭南,2014-02-26,—,—,园林工程,1.6,,,3.39,,29.12,23.34,50.02,-68.75,-70.79
14,603778.SH,国晟科技,2016-03-15,—,—,园林工程,14.71,,,13.28,,96.59,0.87,11.97,-57.79,-11.0
15,300948.SZ,冠中生态,2021-03-04,—,—,园林工程,20.05,,,3.32,,31.88,-6.96,-137.2,-25.23,-52.33
16,002775.SZ,文科股份,2015-07-06,—,—,园林工程,4.28,,,7.67,,27.23,113.07,24.94,-18.34,-29.48
17,300536.SZ,农尚环境,2016-09-27,—,—,园林工程,9.1,,,5.96,,26.69,-45.51,-654.92,-56.73,-71.91
18,001267.SZ,汇绿生态,2021-11-24,—,—,园林工程,28.03,337.02,242.48,13.87,0.18,220.08,96.96,189.5,206.15,158.98
19,300197.SZ,节能铁汉,2014-02-21,—,—,园林工程,1.74,,,5.26,,51.6,-38.61,-41.89,-37.09,-20.9
20,603316.SH,诚邦股份,2017-06-26,—,—,园林工程,14.43,,,5.94,,38.13,56.61,-96.26,122.34,112.15
21,000010.SZ,美丽生态,2015-07-01,—,—,园林工程,3.52,229.65,89.63,12.4,,40.47,46.32,50.82,20.03,91.6
1,600496.SH,精工钢构,2014-02-21,—,—,钢结构,4.55,17.7,14.47,0.99,1.76,90.55,24.02,28.06,20.85,29.48
2,002743.SZ,富煌钢构,2015-03-03,—,—,钢结构,5.73,48.55,100.62,0.76,,24.94,-39.16,-19.03,-19.6,-8.01
3,603098.SH,森特股份,2016-12-23,—,—,钢结构,15.71,115.26,88.44,3.0,0.32,84.79,30.16,25.51,19.05,29.4
4,002593.SZ,日上集团,2019-07-08,—,—,钢结构,6.01,92.95,48.75,2.0,0.83,48.31,151.91,17.49,20.46,11.4
5,600477.SH,杭萧钢构,2014-02-21,—,—,钢结构,3.61,50.41,75.72,1.71,1.69,85.16,-27.51,-20.16,-3.51,-2.0
6,300517.SZ,海波重科,2016-07-26,—,—,钢结构,12.12,105.59,,2.41,0.81,24.29,-147.09,-78.13,-38.3,-34.75
7,601096.SH,宏盛华源,2023-12-29,—,—,钢结构,5.63,65.45,45.01,3.29,0.71,150.61,58.54,96.3,-3.1,-4.53
8,002541.SZ,鸿路钢构,2014-02-21,—,—,钢结构,22.72,20.3,25.57,1.64,1.58,156.77,-24.29,-32.69,0.19,2.17
9,002135.SZ,东南网架,2014-02-21,—,—,钢结构,6.19,36.26,88.51,1.1,1.13,69.05,-68.83,-67.28,-26.15,-27.28
1,603959.SH,百利科技,2016-05-24,—,—,化学工程,5.79,,,119.51,,28.39,32.21,61.17,-20.72,-8.24
2,601117.SH,中国化学,2014-02-21,—,—,化学工程,8.48,9.1,8.51,0.8,3.37,517.85,10.28,9.26,1.26,-0.21
3,603637.SH,镇海股份,2017-02-15,—,—,化学工程,12.36,30.34,31.81,2.86,1.62,29.5,-8.0,-30.42,-9.96,-14.76
4,300384.SZ,三联虹普,2019-07-08,—,—,化学工程,17.36,17.4,21.29,2.0,1.27,55.38,-22.32,-17.1,-25.78,-24.49
5,002469.SZ,三维化学,2014-02-21,—,—,化学工程,9.09,22.46,21.83,2.25,4.4,58.98,5.14,42.54,14.63,21.81
6,605167.SH,利柏特,2021-08-02,—,—,化学工程,18.66,34.84,38.41,4.24,0.6,83.8,-11.15,-6.53,-23.44,-19.85
7,002140.SZ,东华科技,2014-02-21,—,—,化学工程,12.15,20.97,18.79,1.88,1.65,86.02,14.97,14.64,5.61,9.29
1,000928.SZ,中钢国际,2015-07-01,—,—,国际工程,6.84,11.75,13.07,1.16,4.37,98.13,-13.21,1.11,-27.2,-25.66
2,600970.SH,中材国际,2014-02-21,—,—,国际工程,10.85,9.54,9.49,1.28,4.18,284.47,0.68,1.56,3.99,3.74
3,000065.SZ,北方国际,2014-02-21,—,—,国际工程,12.48,13.81,18.66,1.3,1.09,144.95,-36.02,-42.71,-29.79,-35.34
4,002051.SZ,中工国际,2014-02-21,—,—,国际工程,8.7,29.8,35.02,0.92,1.44,107.65,-23.68,-34.86,-17.25,-12.95
1,300986.SZ,志特新材,2022-07-28,—,—,其他专业工程,42.3,236.47,131.79,8.18,0.15,174.26,98.65,906.32,12.09,14.02
2,000032.SZ,深桑达Ａ,2022-08-01,—,—,其他专业工程,20.64,76.07,159.23,3.43,0.54,250.81,-136.01,-157.29,-31.81,-29.52
3,601618.SH,中国中冶,2014-02-21,—,—,其他专业工程,3.04,9.34,16.21,0.6,1.84,630.0,-41.88,-25.31,-18.79,-20.52
4,603929.SH,亚翔集成,2017-01-09,—,—,其他专业工程,150.23,50.41,50.13,17.17,1.33,320.53,0.78,-32.2,-29.63,-40.95
5,300712.SZ,永福股份,2021-12-13,—,—,其他专业工程,29.14,150.57,137.33,4.24,0.17,54.65,10.41,3.13,-12.33,-1.88
6,002542.SZ,中化岩土,2014-02-21,—,—,其他专业工程,3.4,,,11.75,,61.41,-53.34,39.0,-42.61,-49.5
7,301046.SZ,能辉科技,2021-08-24,—,—,其他专业工程,25.92,82.75,177.04,3.77,1.05,43.48,-54.52,-9.47,14.03,44.8
8,002116.SZ,中国海诚,2021-12-13,—,—,其他专业工程,10.9,15.14,14.81,1.83,2.84,50.77,10.02,8.52,0.65,0.67
9,601226.SH,华电科工,2014-12-18,—,—,其他专业工程,11.57,116.75,105.35,3.09,0.3,134.47,11.58,47.07,32.64,31.59
10,605598.SH,上海港湾,2021-09-28,—,—,其他专业工程,62.08,164.12,241.59,8.36,0.18,151.84,-27.25,-9.35,19.64,29.34
11,002564.SZ,天沃科技,2022-08-01,—,—,其他专业工程,7.53,269.05,84.9,32.87,,64.68,950.2,-158.43,14.83,3.61
12,601133.SH,柏诚股份,2023-04-17,—,—,其他专业工程,18.94,47.12,53.62,3.42,1.11,100.01,-16.22,-16.1,-14.63,-3.14
13,002323.SZ,雅博股份,2022-07-05,—,—,其他专业工程,1.71,,,10.37,,36.27,5.74,8.49,11.49,-3.55
14,003001.SZ,中岩大地,2020-10-20,—,—,其他专业工程,20.01,55.9,71.67,2.91,1.0,34.89,-37.64,2.69,-19.77,-11.77
15,300029.SZ,*ST天龙,2022-08-01,—,—,其他专业工程,5.38,,,,,10.79,-187.2,-2791.09,-58.03,-85.76
16,601068.SH,中铝国际,2018-09-06,—,—,其他专业工程,5.93,80.11,199.45,6.07,,177.18,-52.68,-34.23,-5.72,-9.45
17,605178.SH,时空科技,2022-08-01,—,—,其他专业工程,69.58,,,5.64,,68.94,14.63,11.12,5.18,-10.95
18,603163.SH,圣晖集成,2022-10-20,—,—,其他专业工程,109.35,95.58,80.43,9.82,0.82,109.35,29.09,9.63,46.29,39.04
19,605289.SH,罗曼股份,2021-12-13,—,—,其他专业工程,74.0,,,6.3,,80.67,33.55,158.02,63.1,72.92
1,300500.SZ,启迪设计,2016-02-18,—,—,工程咨询服务Ⅲ,12.65,,,1.98,1.19,22.01,354.7,31.48,-29.43,-38.75
2,603458.SH,勘设股份,2017-08-16,—,—,工程咨询服务Ⅲ,10.84,,,1.16,,33.18,-41.01,-24.76,-4.07,3.5
3,301136.SZ,招标股份,2022-01-18,—,—,工程咨询服务Ⅲ,17.72,,1635.14,3.34,,48.77,476.01,-421.24,-4.03,-12.01
4,002949.SZ,华阳国际,2019-03-05,—,—,工程咨询服务Ⅲ,15.66,24.5,36.54,2.13,2.24,30.7,-36.89,-40.93,10.1,15.6
5,301167.SZ,建研设计,2021-12-13,—,—,工程咨询服务Ⅲ,18.46,132.81,93.07,2.19,0.33,20.68,85.51,78.44,-4.53,-7.7
6,301058.SZ,中粮科工,2021-09-16,—,—,工程咨询服务Ⅲ,11.53,25.28,24.99,2.7,1.3,59.07,2.29,2.23,28.85,18.13
7,301091.SZ,深城交,2021-11-05,—,—,工程咨询服务Ⅲ,25.36,126.48,149.25,5.65,0.15,133.72,-27.24,2.62,-13.96,-10.63
