序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
19,300072.SZ,海新能科,2023-08-23,—,—,其他化学制品,4.59,,,1.79,,107.85,109.15,89.15,5.6,-21.57
20,002549.SZ,凯美特气,2011-10-10,—,—,其他化学制品,21.06,,243.6,7.08,,146.44,326.54,199.82,13.19,10.52
21,688199.SH,久日新材,2023-09-25,—,—,其他化学制品,26.67,,,1.67,,43.0,111.27,29.69,-2.39,-7.11
22,603004.SH,鼎龙科技,2024-01-04,—,—,其他化学制品,24.1,34.73,31.91,2.74,0.87,56.76,13.39,20.47,11.33,9.7
23,300721.SZ,怡达股份,2017-11-22,—,—,其他化学制品,16.38,283.24,,2.39,0.18,27.0,-722.66,-599.26,-16.56,-20.82
24,300163.SZ,先锋新材,2014-02-21,—,—,其他化学制品,5.36,,27.38,4.33,,25.41,1852.52,487.28,-8.01,-2.78
25,603822.SH,ST嘉澳,2016-05-06,—,—,其他化学制品,106.98,,,18.4,,82.19,81.87,-4.73,189.39,71.0
26,300109.SZ,新开源,2010-09-02,—,—,其他化学制品,19.04,26.47,38.64,2.49,1.31,92.54,-35.39,-34.74,-14.36,-12.36
27,688602.SH,康鹏科技,2025-04-28,—,—,其他化学制品,8.6,,,1.6,,44.67,77.23,257.08,13.79,27.94
28,300214.SZ,日科化学,2022-08-01,—,—,其他化学制品,7.23,,,1.39,,33.61,107.67,102.73,17.07,37.04
29,002971.SZ,和远气体,2020-01-20,—,—,其他化学制品,31.19,90.26,91.63,4.14,0.32,66.05,-1.86,12.43,3.33,4.36
30,002453.SZ,华软科技,2010-07-28,—,—,其他化学制品,5.93,,,5.26,,48.17,-34.77,-53.21,-38.93,-31.63
31,300174.SZ,元力股份,2011-02-16,—,—,其他化学制品,16.32,20.9,24.26,1.74,1.4,59.44,-18.61,-19.95,0.82,-4.5
32,603010.SH,万盛股份,2022-08-01,—,—,其他化学制品,12.01,68.46,204.22,1.96,0.65,70.81,-57.85,-65.02,16.98,17.07
33,688350.SH,富淼科技,2023-09-25,—,—,其他化学制品,31.7,,553.47,2.65,,41.82,52.24,-19.17,-6.94,-5.8
34,002637.SZ,赞宇科技,2021-12-13,—,—,其他化学制品,13.83,48.07,39.32,1.72,0.85,65.06,24.96,6.35,27.92,41.71
35,603217.SH,元利科技,2019-06-28,—,—,其他化学制品,25.72,25.84,26.42,1.59,1.34,53.52,-2.89,0.22,-3.69,-1.69
36,688196.SH,卓越新能,2023-09-25,—,—,其他化学制品,77.98,66.56,58.3,3.1,0.6,99.18,81.23,16.01,-21.24,-32.12
37,000881.SZ,中广核技,2019-07-08,—,—,其他化学制品,8.45,,,1.53,,79.89,24.21,-15.29,-8.81,-8.29
38,603916.SH,苏博特,2017-11-17,—,—,其他化学制品,12.4,55.13,47.45,1.25,0.82,52.86,19.73,18.68,4.1,7.03
39,301077.SZ,星华新材,2021-10-14,—,—,其他化学制品,30.41,34.93,34.48,4.52,2.78,51.72,1.82,20.48,-1.84,0.28
40,688267.SH,中触媒,2023-09-25,—,—,其他化学制品,28.64,34.68,24.62,1.81,2.23,50.46,52.27,31.52,28.19,16.46
41,603120.SH,肯特催化,2025-04-23,—,—,其他化学制品,46.3,44.77,47.02,3.67,0.86,41.86,-8.18,-1.73,0.62,-0.71
42,001358.SZ,兴欣新材,2023-12-28,—,—,其他化学制品,28.48,43.24,55.15,2.45,1.72,35.09,-28.18,-21.72,7.27,0.02
43,603181.SH,皇马科技,2022-08-01,—,—,其他化学制品,16.34,24.18,21.4,2.88,1.26,96.19,18.15,14.67,5.66,7.67
44,603948.SH,建业股份,2020-03-09,—,—,其他化学制品,29.13,22.64,21.67,2.25,3.43,47.33,5.66,-8.72,-12.04,-11.41
45,300169.SZ,天晟新材,2014-02-21,—,—,其他化学制品,7.33,,,,,23.89,-1093.28,-1157.69,-16.71,-12.16
46,688659.SH,元琛科技,2023-09-25,—,—,其他化学制品,10.61,,,3.16,,16.98,-19.84,23.76,11.74,10.93
47,300610.SZ,晨化股份,2022-08-01,—,—,其他化学制品,12.17,31.19,37.37,2.27,1.64,26.17,-20.8,33.69,-4.76,-5.62
48,002666.SZ,德联集团,2012-04-06,—,—,其他化学制品,5.68,65.08,63.57,1.27,1.59,44.76,2.08,17.68,13.45,17.23
49,688625.SH,呈和科技,2023-09-25,—,—,其他化学制品,68.26,51.36,45.89,8.78,0.59,128.55,15.09,15.33,14.16,13.77
50,600273.SH,嘉化能源,2015-07-01,—,—,其他化学制品,11.33,15.26,14.79,1.53,3.47,153.73,4.05,9.64,9.33,8.31
51,603255.SH,鼎际得,2022-08-25,—,—,其他化学制品,34.26,,,2.9,,46.11,-15.49,-20.52,12.16,19.03
52,603125.SH,常青科技,2023-04-17,—,—,其他化学制品,18.0,35.68,48.27,3.05,0.57,72.87,-34.19,-31.89,-11.9,-10.67
53,002809.SZ,红墙股份,2016-08-30,—,—,其他化学制品,14.62,63.45,1249.61,1.99,2.05,30.94,-115.93,-74.08,12.73,6.93
54,301286.SZ,侨源股份,2022-06-21,—,—,其他化学制品,59.24,158.9,117.72,12.41,0.13,237.02,40.54,57.79,8.75,10.43
55,002455.SZ,百川股份,2010-08-11,—,—,其他化学制品,10.78,58.95,594.68,3.68,0.56,64.06,-95.32,-47.06,9.4,10.4
56,301100.SZ,风光股份,2021-12-24,—,—,其他化学制品,21.07,,,2.11,,42.14,3.7,-93.68,28.8,19.59
57,301518.SZ,长华化学,2023-08-10,—,—,其他化学制品,39.96,99.96,57.65,3.58,0.4,58.13,127.81,62.71,-9.31,-15.8
58,301373.SZ,凌玮科技,2023-02-15,—,—,其他化学制品,35.03,28.17,26.63,2.33,2.0,38.0,8.15,6.56,6.7,5.64
59,300535.SZ,达威股份,2021-12-13,—,—,其他化学制品,20.99,,,2.32,,22.46,-11.73,-52.85,-1.96,-4.19
60,688269.SH,凯立新材,2023-09-25,—,—,其他化学制品,44.88,63.34,52.53,5.7,0.67,58.66,29.74,30.83,25.5,24.86
61,301149.SZ,隆华新材,2021-11-17,—,—,其他化学制品,12.55,31.49,39.97,2.68,1.2,53.97,-26.6,-15.94,2.93,2.0
62,600500.SH,中化国际,2018-07-16,—,—,其他化学制品,4.47,,,1.41,,160.41,-157.8,-7291.94,-9.56,-5.83
63,688133.SH,泰坦科技,2023-09-25,—,—,其他化学制品,25.08,319.87,287.34,1.48,0.28,41.24,15.04,91.55,-13.06,-12.7
64,603334.SH,丰倍生物,2025-11-12,—,—,其他化学制品,53.71,62.25,49.91,4.62,,77.07,35.32,23.51,62.32,49.62
65,603722.SH,阿科力,2022-08-01,—,—,其他化学制品,38.6,,,3.95,0.25,37.72,-141.59,-367.84,-7.46,-11.63
66,301212.SZ,联盛化学,2022-04-26,—,—,其他化学制品,30.27,189.42,202.42,2.44,0.4,32.69,-8.2,9.61,18.06,13.95
67,688065.SH,凯赛生物,2023-09-25,—,—,其他化学制品,55.02,81.16,66.76,2.26,0.72,396.85,30.56,24.74,14.9,15.68
68,603285.SH,键邦股份,2024-07-12,—,—,其他化学制品,36.85,37.4,43.79,3.52,0.54,58.96,-17.71,-27.72,-9.45,-15.37
69,301059.SZ,金三江,2021-09-22,—,—,其他化学制品,14.1,61.06,47.26,5.33,1.2,32.59,41.35,31.41,18.76,19.01
70,300530.SZ,领湃科技,2016-08-16,—,—,其他化学制品,28.86,,,92.65,,49.63,20.46,20.56,0.5,-1.19
71,301076.SZ,新瀚新材,2021-10-18,—,—,其他化学制品,43.56,136.12,115.93,6.5,0.41,76.18,23.32,20.4,7.99,9.66
72,301617.SZ,博苑股份,2024-12-18,—,—,其他化学制品,75.6,47.4,57.86,5.98,0.57,101.03,-22.41,-18.97,6.6,7.39
73,300637.SZ,扬帆新材,2022-08-01,—,—,其他化学制品,12.67,,254.16,4.06,,29.74,213.12,208.94,36.56,47.93
1,600160.SH,巨化股份,2011-10-10,—,—,氟化工,37.78,52.05,25.82,5.11,1.09,1019.96,160.22,146.97,13.89,10.36
2,603505.SH,金石资源,2021-12-13,—,—,氟化工,19.44,63.66,67.53,9.38,0.54,163.62,-5.88,-24.74,50.73,54.24
3,605020.SH,永和股份,2021-07-16,—,—,氟化工,27.72,56.34,24.66,2.51,0.83,141.6,220.39,140.82,12.04,12.39
4,002407.SZ,多氟多,2011-10-10,—,—,氟化工,28.96,,,4.17,0.67,344.75,407.74,-16.55,-2.75,-6.65
5,002326.SZ,永太科技,2011-10-10,—,—,氟化工,26.49,,,9.0,,245.07,136.23,56.17,20.65,21.97
6,300343.SZ,ST联创,2023-07-06,—,—,氟化工,6.12,299.24,118.71,3.4,,65.42,198.11,191.96,4.48,12.83
7,603379.SH,三美股份,2019-04-10,—,—,氟化工,68.07,53.38,22.98,5.6,1.13,415.55,183.66,159.22,45.72,38.58
8,002915.SZ,中欣氟材,2017-12-12,—,—,氟化工,22.66,,,5.64,,73.75,118.2,123.4,12.72,19.81
9,600378.SH,昊华科技,2021-12-13,—,—,氟化工,36.36,44.51,32.7,2.61,0.79,469.04,44.57,20.85,20.5,19.45
10,603310.SH,巍华新材,2024-08-21,—,—,氟化工,17.3,23.56,33.51,1.51,1.73,59.74,-40.96,-52.91,-15.18,-30.71
1,600230.SH,沧州大化,2014-05-22,—,—,聚氨酯,19.72,294.29,150.82,2.03,0.11,81.63,124.26,-19.75,-10.58,-12.08
2,002165.SZ,红宝丽,2011-10-10,—,—,聚氨酯,14.12,177.48,208.21,5.08,0.28,103.82,-18.73,-35.51,3.91,-1.1
3,300200.SZ,高盟新材,2011-10-10,—,—,聚氨酯,12.03,38.3,37.22,3.16,1.2,51.85,3.58,-9.53,5.93,-4.12
4,600309.SH,万华化学,2011-10-10,—,—,聚氨酯,84.8,20.37,23.92,2.52,0.86,2654.64,-17.45,-25.1,-2.29,-6.35
5,300848.SZ,美瑞新材,2020-07-27,—,—,聚氨酯,16.79,92.59,84.23,4.65,0.42,71.84,15.22,25.25,3.22,0.02
6,603041.SH,美思德,2017-04-10,—,—,聚氨酯,13.16,37.58,76.12,1.6,0.9,24.1,-41.83,-42.72,4.56,5.76
7,603192.SH,汇得科技,2018-09-04,—,—,聚氨酯,26.65,30.33,30.3,2.37,1.4,37.78,0.17,14.69,-9.87,-10.12
8,300321.SZ,同大股份,2021-12-13,—,—,聚氨酯,42.58,450.13,474.77,5.97,0.1,37.81,-3.8,-8.11,6.02,1.41
1,688639.SH,华恒生物,2023-09-25,—,—,食品及饲料添加剂,36.47,48.13,48.72,3.4,0.68,91.22,-1.34,-23.26,42.53,46.54
2,002166.SZ,莱茵生物,2022-08-01,—,—,食品及饲料添加剂,9.19,41.81,51.72,2.22,1.07,68.15,-30.73,-41.27,8.73,15.37
3,600299.SH,安迪苏,2000-04-27,—,—,食品及饲料添加剂,9.34,23.88,24.14,1.45,1.68,287.65,-1.29,21.82,13.67,17.23
4,600873.SH,梅花生物,2022-08-01,—,—,食品及饲料添加剂,10.72,10.97,7.97,1.87,3.99,300.61,51.61,19.96,-2.49,-2.87
5,603079.SH,圣达生物,2024-07-31,—,—,食品及饲料添加剂,20.16,129.51,62.39,2.42,,38.11,146.04,129.2,2.04,4.23
6,002597.SZ,金禾实业,2011-07-14,—,—,食品及饲料添加剂,23.33,23.82,24.62,1.75,3.42,132.59,-4.44,35.29,-12.35,-3.73
7,300741.SZ,华宝股份,2018-03-08,—,—,食品及饲料添加剂,18.77,,,1.7,0.53,115.6,-57.0,-87.95,-7.21,-8.41
8,301206.SZ,三元生物,2022-02-17,—,—,食品及饲料添加剂,27.18,52.4,60.2,1.3,5.46,54.99,-16.8,10.73,-7.54,-15.62
9,603020.SH,爱普股份,2015-04-01,—,—,食品及饲料添加剂,11.26,27.13,23.68,1.31,1.57,43.15,26.07,33.85,-10.24,-14.87
10,301220.SZ,亚香股份,2022-06-29,—,—,食品及饲料添加剂,36.78,74.46,31.53,2.36,0.39,41.48,168.01,211.25,33.82,40.47
11,688089.SH,嘉必优,2023-09-25,—,—,食品及饲料添加剂,18.99,25.73,18.84,1.96,1.05,31.96,54.18,59.01,10.56,17.6
12,605016.SH,百龙创园,2021-04-28,—,—,食品及饲料添加剂,25.33,43.32,29.09,5.43,0.82,106.39,44.93,42.0,18.1,22.18
13,002562.SZ,兄弟科技,2011-03-17,—,—,食品及饲料添加剂,7.53,210.85,78.44,2.34,,86.05,211.75,357.17,4.84,3.45
14,600866.SH,星湖科技,1999-12-30,—,—,食品及饲料添加剂,7.32,12.9,9.49,1.46,5.19,121.62,49.9,65.22,-5.57,-3.85
15,605077.SH,华康股份,2021-02-23,—,—,食品及饲料添加剂,16.11,18.18,19.53,1.62,4.35,48.82,-9.91,-3.38,40.52,37.32
16,603739.SH,蔚蓝生物,2022-08-01,—,—,食品及饲料添加剂,15.63,63.14,47.32,2.23,0.64,39.55,51.24,-8.98,7.42,7.05
17,300858.SZ,科拓生物,2020-08-03,—,—,食品及饲料添加剂,18.59,51.91,49.28,2.68,0.81,48.98,7.08,-5.31,22.25,18.32
18,603235.SH,天新药业,2022-07-19,—,—,食品及饲料添加剂,26.9,18.08,19.09,2.46,2.51,117.76,-6.91,3.14,1.08,5.23
19,300829.SZ,金丹科技,2020-04-29,—,—,食品及饲料添加剂,18.4,111.54,61.48,1.73,0.22,41.82,30.06,56.31,8.41,5.43
20,301156.SZ,美农生物,2022-06-24,—,—,食品及饲料添加剂,19.34,54.91,46.24,3.82,2.17,27.23,29.44,17.68,14.68,13.69
21,603968.SH,醋化股份,2015-05-25,—,—,食品及饲料添加剂,12.19,,,1.38,,24.93,74.19,105.9,-9.44,-6.49
22,002001.SZ,新和成,2024-08-09,—,—,食品及饲料添加剂,27.7,14.51,11.82,2.69,2.52,851.34,33.37,63.46,5.45,12.76
1,002211.SZ,ST宏达,2008-02-15,—,—,有机硅,3.45,,,109.97,,14.92,41.0,37.1,47.36,87.39
2,603281.SH,江瀚新材,2023-02-07,—,—,有机硅,31.83,19.74,25.43,2.53,3.1,118.83,-29.5,-32.6,-16.38,-19.53
3,300727.SZ,润禾材料,2017-12-04,—,—,有机硅,34.71,64.97,51.4,4.81,0.66,62.53,36.34,38.61,3.56,4.16
4,603260.SH,合盛硅业,2022-08-01,—,—,有机硅,49.93,33.91,,1.84,0.89,590.28,-122.1,-140.6,-25.35,-26.34
5,300041.SZ,回天新材,2010-01-15,—,—,有机硅,12.45,68.38,45.03,2.41,1.2,69.65,32.38,4.18,8.49,7.72
6,300019.SZ,硅宝科技,2009-11-06,—,—,有机硅,22.0,36.41,28.06,3.23,1.36,86.49,44.63,51.56,24.3,47.36
7,605399.SH,晨光新材,2020-08-11,—,—,有机硅,14.99,113.15,,2.18,0.67,46.8,-173.67,-110.23,-9.06,-10.39
8,002909.SZ,集泰股份,2017-11-02,—,—,有机硅,7.37,149.08,5340.18,3.2,1.34,28.74,-129.87,-245.98,-12.57,-10.7
9,300821.SZ,东岳硅材,2020-03-19,—,—,有机硅,12.33,260.67,,3.02,0.12,147.96,-96.78,-35.3,-24.76,-14.98
10,603155.SH,新亚强,2020-09-08,—,—,有机硅,17.08,47.16,57.28,2.48,3.22,53.94,-20.39,-27.75,-19.05,-18.58
1,000936.SZ,华西股份,2007-07-03,—,—,涤纶,8.52,64.33,23.75,1.41,0.47,75.49,132.98,109.15,0.88,5.28
2,603225.SH,新凤鸣,2017-04-25,—,—,涤纶,20.26,28.13,25.3,1.75,1.09,309.58,16.55,17.28,4.77,7.1
3,603332.SH,苏州龙杰,2019-01-24,—,—,涤纶,13.86,51.91,55.32,2.35,1.58,29.99,-6.12,8.81,-9.04,-6.98
4,600370.SH,三房巷,2022-08-01,—,—,涤纶,2.53,,,2.0,,98.59,-60.2,-90.89,-12.49,-13.97
5,002206.SZ,海利得,2008-01-31,—,—,涤纶,7.07,20.01,15.53,2.1,2.47,82.17,39.97,56.16,1.07,1.55
6,002998.SZ,优彩资源,2020-10-12,—,—,涤纶,8.58,36.06,80.84,1.84,5.6,30.21,-47.84,-41.99,19.34,16.84
7,301057.SZ,汇隆新材,2021-09-16,—,—,涤纶,40.75,154.13,127.98,6.27,0.49,47.67,25.88,35.41,11.26,8.75
8,002427.SZ,尤夫股份,2022-12-13,—,—,涤纶,7.59,,274.67,7.89,,74.79,155.79,130.37,1.82,1.95
9,603073.SH,彩蝶实业,2023-03-23,—,—,涤纶,21.12,24.47,25.26,1.77,1.42,24.5,-4.72,-24.66,6.2,2.74
10,603406.SH,天富龙,2025-08-15,—,—,涤纶,39.23,34.59,34.64,3.52,1.27,156.92,-0.2,0.41,-7.93,-4.68
1,000677.SZ,恒天海龙,2021-12-13,—,—,粘胶,4.11,80.92,481.56,6.99,,35.51,-93.0,16.79,0.89,5.18
2,600889.SH,南京化纤,1996-03-08,—,—,粘胶,16.63,,,16.36,,60.92,67.26,-27.09,-64.23,-55.42
3,000949.SZ,新乡化纤,2024-07-31,—,—,粘胶,6.79,45.82,62.68,1.74,,112.5,-33.15,-58.58,3.28,-1.52
4,000420.SZ,吉林化纤,1996-08-02,—,—,粘胶,4.7,417.02,,2.61,,115.57,-47.41,-45.08,43.62,48.39
1,002825.SZ,纳尔股份,2017-07-03,—,—,其他塑料制品,10.98,29.68,23.03,2.32,1.08,37.5,33.95,79.15,3.25,4.1
2,688087.SH,英科再生,2023-09-25,—,—,其他塑料制品,31.1,19.64,17.8,2.2,0.51,60.35,16.29,-6.01,15.76,16.13
3,301019.SZ,宁波色母,2021-07-05,—,—,其他塑料制品,23.3,38.24,34.52,3.72,2.58,38.44,15.12,10.5,-5.93,-7.95
4,300920.SZ,润阳科技,2021-01-04,—,—,其他塑料制品,41.22,162.04,117.94,3.48,0.24,41.22,50.16,-24.71,12.17,2.5
5,300717.SZ,华信新材,2017-11-13,—,—,其他塑料制品,21.26,43.18,38.34,3.01,0.94,21.85,18.56,5.03,16.11,11.18
6,300243.SZ,瑞丰高材,2021-12-13,—,—,其他塑料制品,11.35,128.75,287.69,2.65,0.44,28.42,-33.35,-52.57,-0.0,2.62
7,605008.SH,长鸿高科,2020-08-28,—,—,其他塑料制品,13.47,92.35,1129.64,4.32,,87.01,-84.34,-98.26,17.08,16.25
8,300980.SZ,祥源新材,2021-04-28,—,—,其他塑料制品,34.67,187.16,105.61,3.4,0.51,47.87,94.49,84.54,32.34,31.5
9,301591.SZ,肯特股份,2024-03-06,—,—,其他塑料制品,47.91,55.94,56.06,4.5,0.94,40.3,-0.24,9.16,4.53,9.16
10,603580.SH,*ST艾艾,2017-06-05,—,—,其他塑料制品,14.12,,,4.38,0.58,18.45,127.72,174.57,48.75,17.52
11,002108.SZ,沧州明珠,2007-02-01,—,—,其他塑料制品,4.99,53.16,52.7,1.64,2.02,82.27,0.99,-6.15,5.9,6.88
12,300539.SZ,横河精密,2017-07-03,—,—,其他塑料制品,32.93,232.33,172.26,7.6,0.34,88.29,54.65,79.04,28.43,34.15
13,603150.SH,万朗磁塑,2022-02-07,—,—,其他塑料制品,48.56,29.86,33.72,2.47,0.66,41.51,-14.88,-11.31,19.65,17.35
14,301216.SZ,万凯新材,2022-08-01,—,—,其他塑料制品,22.59,,,2.16,0.58,131.06,183.45,30.33,-5.43,-4.87
15,603330.SH,天洋新材,2021-12-13,—,—,其他塑料制品,7.6,,,2.15,,32.88,62.71,-139.15,-31.24,-28.88
16,300230.SZ,永利股份,2011-06-22,—,—,其他塑料制品,5.17,18.85,18.75,1.29,1.26,42.04,0.75,14.99,8.66,17.01
17,300218.SZ,安利股份,2021-12-13,—,—,其他塑料制品,16.75,18.72,21.99,2.35,1.47,36.35,-19.22,0.91,-6.84,-2.4
18,301090.SZ,华润材料,2022-08-01,—,—,其他塑料制品,7.66,,,1.8,,112.79,62.35,28.96,-24.74,-17.95
19,300180.SZ,华峰超纤,2021-12-13,—,—,其他塑料制品,6.57,162.92,272.03,2.45,0.08,115.7,-23.01,11.18,-14.18,-16.61
20,301196.SZ,唯科科技,2022-01-18,—,—,其他塑料制品,77.35,44.01,36.58,2.93,0.78,96.93,25.2,30.71,25.45,33.51
1,301003.SZ,江苏博云,2021-06-23,—,—,改性塑料,46.74,32.18,37.28,4.09,3.85,45.4,-19.16,-19.37,-12.24,-8.01
2,688669.SH,聚石化学,2023-09-25,—,—,改性塑料,26.5,,,2.46,,32.15,161.43,82.48,-7.17,-10.05
3,301538.SZ,骏鼎达,2024-03-27,—,—,改性塑料,86.06,38.34,34.13,4.92,0.5,67.47,18.82,17.7,23.43,31.67
4,600143.SH,金发科技,2012-03-01,—,—,改性塑料,18.7,59.75,40.85,2.58,0.52,492.71,55.86,54.12,22.62,35.5
5,300478.SZ,杭州高新,2021-12-13,—,—,改性塑料,25.16,,,62.05,,31.87,-2.77,21.54,25.51,28.79
6,300538.SZ,同益股份,2018-07-16,—,—,改性塑料,16.3,,,3.08,,29.65,17.17,12.46,10.85,13.67
7,300586.SZ,美联新材,2021-12-13,—,—,改性塑料,10.09,200.39,,3.83,,71.76,-201.86,-146.89,-1.69,3.1
8,300644.SZ,南京聚隆,2018-02-13,—,—,改性塑料,33.78,44.32,28.98,3.72,0.73,37.38,79.46,40.73,23.78,25.75
9,688219.SH,会通股份,2023-09-25,—,—,改性塑料,12.25,34.69,32.41,2.27,1.05,67.33,8.96,10.19,10.03,10.63
10,002886.SZ,沃特股份,2017-07-04,—,—,改性塑料,22.78,163.83,144.04,3.33,0.18,59.96,20.07,23.94,9.87,12.29
11,300834.SZ,星辉环材,2022-08-01,—,—,改性塑料,24.84,49.5,73.19,1.64,1.21,48.12,-44.29,-48.14,-21.05,-19.47
12,301131.SZ,聚赛龙,2022-03-21,—,—,改性塑料,47.64,62.45,48.23,2.55,1.21,24.03,43.19,48.8,-2.96,-1.41
13,002324.SZ,普利特,2011-10-10,—,—,改性塑料,17.99,141.78,77.85,4.37,0.27,200.11,55.42,43.94,18.29,9.06
14,300995.SZ,奇德新材,2021-06-02,—,—,改性塑料,37.7,365.18,199.42,5.12,0.6,31.72,129.52,117.86,6.14,13.48
15,002838.SZ,道恩股份,2017-01-13,—,—,改性塑料,27.98,94.97,77.23,3.74,0.34,133.86,32.96,25.8,18.23,24.08
16,300221.SZ,银禧科技,2011-10-10,—,—,改性塑料,11.97,110.23,58.46,3.95,,56.71,116.39,82.39,16.75,23.99
17,688203.SH,海正生材,2023-09-25,—,—,改性塑料,13.2,75.35,384.57,1.82,0.45,26.75,-85.34,-87.32,-5.74,-5.28
18,002768.SZ,国恩股份,2015-07-07,—,—,改性塑料,55.18,22.13,17.96,2.72,0.5,149.68,34.24,25.94,9.44,4.58
1,001255.SZ,博菲电气,2022-10-14,—,—,合成树脂,41.12,268.54,442.2,4.06,0.09,35.55,-41.91,882.67,32.03,39.67
2,002361.SZ,神剑股份,2010-03-10,—,—,合成树脂,12.59,355.82,344.42,5.41,0.4,119.74,3.81,31.87,5.64,3.14
3,300487.SZ,蓝晓科技,2015-07-09,—,—,合成树脂,69.05,44.66,41.73,8.92,1.13,351.56,9.27,10.01,2.2,-3.64
4,688716.SH,中研股份,2023-09-27,—,—,合成树脂,38.89,120.46,238.29,4.0,0.51,47.32,-65.07,-59.89,7.13,-2.1
5,688585.SH,上纬新材,2023-09-25,—,—,合成树脂,142.6,648.61,683.28,43.12,0.02,575.19,-6.92,-32.91,16.6,12.5
6,301092.SZ,争光股份,2021-11-09,—,—,合成树脂,35.93,46.93,46.16,2.49,0.72,48.34,2.23,1.48,16.35,22.37
7,301555.SZ,惠柏新材,2023-11-07,—,—,合成树脂,33.73,387.86,42.21,2.82,0.65,31.12,1222.38,844.33,76.34,98.18
8,603879.SH,永悦科技,2017-06-21,—,—,合成树脂,6.33,,,8.87,,22.75,72.65,75.24,-12.15,-6.16
9,301395.SZ,仁信新材,2023-07-10,—,—,合成树脂,13.82,63.03,64.15,2.18,0.6,33.56,-2.81,4.17,4.72,7.36
10,603928.SH,兴业股份,2016-12-19,—,—,合成树脂,15.75,101.87,52.93,2.66,1.02,41.28,102.43,60.62,8.15,6.15
11,605589.SH,圣泉集团,2021-08-17,—,—,合成树脂,30.13,29.38,24.36,2.48,1.75,255.02,30.81,51.19,12.87,15.67
12,601026.SH,道生天合,2025-10-24,—,—,合成树脂,19.8,84.32,62.03,5.12,0.76,130.56,56.89,65.06,26.92,46.77
13,001333.SZ,光华股份,2022-12-15,—,—,合成树脂,27.29,23.86,26.98,2.04,1.32,34.93,-17.66,-21.7,-4.86,-4.98
14,002395.SZ,双象股份,2010-05-07,—,—,合成树脂,19.88,11.3,9.32,3.55,0.75,53.32,121.32,166.61,19.32,23.71
1,002632.SZ,道明光学,2011-11-29,—,—,膜材料,12.28,45.13,37.33,3.58,2.12,76.7,24.69,21.88,7.24,9.97
2,000859.SZ,国风新材,1999-12-30,—,—,膜材料,10.17,,,3.34,,91.12,14.23,4.1,-3.53,-2.59
3,001359.SZ,平安电工,2024-04-08,—,—,膜材料,74.76,63.77,54.45,7.02,0.48,138.68,22.71,29.91,14.25,16.24
4,688323.SH,瑞华泰,2023-09-25,—,—,膜材料,27.68,,,6.58,,49.82,-28.86,6.64,18.18,37.86
5,601208.SH,东材科技,2011-05-27,—,—,膜材料,27.03,150.84,119.88,4.67,0.7,273.05,19.8,19.09,17.18,14.57
6,000973.SZ,佛塑科技,2000-06-01,—,—,膜材料,12.1,97.84,97.28,4.02,0.29,117.06,0.83,5.2,1.57,0.99
7,688386.SH,泛亚微透,2023-09-25,—,—,膜材料,89.29,81.94,65.92,10.04,0.09,81.25,36.17,27.57,42.04,25.65
8,688718.SH,唯赛勃,2023-09-25,—,—,膜材料,14.49,65.25,70.32,3.32,0.8,25.18,-9.36,-19.3,-0.6,0.27
9,600135.SH,乐凯胶片,1999-12-30,—,—,膜材料,9.9,,,2.3,,54.78,-50.6,-66.26,-12.69,-15.97
10,001378.SZ,德冠新材,2023-11-06,—,—,膜材料,24.92,35.71,41.44,1.79,2.6,33.23,-17.78,-28.27,-2.44,-2.54
11,301687.SZ,新广益,2026-01-09,—,—,膜材料,60.66,77.0,68.53,6.0,,89.09,16.43,16.95,7.5,10.24
12,301237.SZ,和顺科技,2022-03-30,—,—,膜材料,62.06,,,3.8,0.16,49.65,-2.27,-153.36,23.53,27.93
13,002585.SZ,双星新材,2011-06-10,—,—,膜材料,7.02,,,0.93,0.43,80.12,2.11,9.97,-10.16,-7.09
14,605488.SH,福莱新材,2022-08-01,—,—,膜材料,40.88,82.3,85.68,7.46,0.26,114.55,-7.83,-19.58,18.09,15.4
15,300806.SZ,斯迪克,2019-12-02,—,—,膜材料,52.13,430.57,509.49,10.42,0.02,236.31,-15.81,-22.84,11.57,4.45
16,300305.SZ,裕兴股份,2012-04-10,—,—,膜材料,6.62,,,1.21,,24.85,-15.46,-19.14,-16.35,-22.81
17,301565.SZ,中仑新材,2024-06-27,—,—,膜材料,24.7,87.32,152.64,4.1,,98.8,-42.02,-58.43,-15.14,-15.09
18,000920.SZ,沃顿科技,2022-08-01,—,—,膜材料,13.06,31.22,25.52,3.15,1.59,61.72,29.21,27.81,19.72,18.95
19,002263.SZ,大东南,2008-08-04,—,—,膜材料,3.52,360.84,130.08,2.39,,66.12,158.98,151.81,-3.83,-1.46
20,002522.SZ,浙江众成,2010-12-17,—,—,膜材料,6.08,74.25,71.27,2.39,0.41,55.07,6.96,9.44,-5.43,-3.4
1,300767.SZ,震安科技,2019-04-08,—,—,其他橡胶制品,18.25,,,3.12,,50.42,60.76,42.67,33.65,16.3
2,002224.SZ,三力士,2008-06-03,—,—,其他橡胶制品,4.73,128.89,436.36,1.32,0.63,42.67,-45.76,65.68,21.75,26.89
