,序号,股票代码,股票简称,纳入时间,行业,行业2,行业3,价格,pe,pettm,pb,股息率,市值,净利同增,上季利增,营收同增,上季营增
2784,16,002936.SZ,郑州银行,2018-09-27,银行,城商行Ⅱ,城商行Ⅲ,1.92,9.31,9.14,0.38,1.04,174.57,1.56,2.1,3.91,4.64
2785,17,600919.SH,江苏银行,2016-08-09,银行,城商行Ⅱ,城商行Ⅲ,10.43,6.01,5.6,0.77,5.23,1914.04,8.32,8.05,7.83,7.78
2786,1,601860.SH,XD紫金银,2019-01-10,银行,农商行Ⅱ,农商行Ⅲ,2.79,6.29,6.92,0.51,3.58,102.14,-10.9,0.12,-5.42,0.49
2787,2,601128.SH,常熟银行,2016-10-14,银行,农商行Ⅱ,农商行Ⅲ,7.39,6.43,5.84,0.82,5.11,245.09,12.82,13.51,8.15,10.1
2788,3,002839.SZ,张家港行,2017-02-07,银行,农商行Ⅱ,农商行Ⅲ,4.67,6.08,5.81,0.63,6.42,114.15,5.79,5.11,1.18,1.72
2789,4,002958.SZ,青农商行,2019-04-02,银行,农商行Ⅱ,农商行Ⅲ,3.15,6.13,5.89,0.47,3.81,175.0,3.57,5.22,-4.92,-1.83
2790,5,601077.SH,渝农商行,2019-11-05,银行,农商行Ⅱ,农商行Ⅲ,6.57,6.48,6.27,0.58,4.77,746.15,3.74,4.63,0.67,0.46
2791,6,002807.SZ,江阴银行,2016-09-09,银行,农商行Ⅱ,农商行Ⅲ,4.66,5.63,5.24,0.61,6.44,114.7,13.38,16.63,6.17,10.45
2792,7,601528.SH,瑞丰银行,2021-07-02,银行,农商行Ⅱ,农商行Ⅲ,5.54,5.66,5.42,0.56,3.61,108.7,5.85,5.59,1.03,3.91
2793,8,600908.SH,无锡银行,2016-09-30,银行,农商行Ⅱ,农商行Ⅲ,5.97,5.82,5.65,0.59,5.53,131.02,3.78,3.52,3.87,3.44
2794,9,603323.SH,苏农银行,2016-12-06,银行,农商行Ⅱ,农商行Ⅲ,5.1,5.29,5.04,0.54,4.97,102.95,5.01,5.22,0.08,0.21
2795,10,601825.SH,沪农商行,2021-08-26,银行,农商行Ⅱ,农商行Ⅲ,8.58,6.73,6.69,0.66,5.06,827.49,0.78,0.6,-3.18,-3.4
2796,1,600958.SH,东方证券,2015-03-30,非银金融,证券Ⅱ,证券Ⅲ,10.34,26.22,17.03,1.13,2.11,878.55,54.76,64.02,39.38,38.87
2797,2,601059.SH,信达证券,2023-02-08,非银金融,证券Ⅱ,证券Ⅲ,17.8,42.29,31.49,2.86,0.42,577.25,52.89,66.78,28.46,27.66
2798,3,002500.SZ,山西证券,2010-11-23,非银金融,证券Ⅱ,证券Ⅲ,6.04,30.46,23.81,1.18,1.66,216.82,37.34,64.47,13.53,17.22
2799,4,000728.SZ,国元证券,2017-04-20,非银金融,证券Ⅱ,证券Ⅲ,8.22,15.98,13.34,0.96,2.19,358.7,28.34,40.44,26.2,41.6
2800,5,300059.SZ,东方财富,2020-07-24,非银金融,证券Ⅱ,证券Ⅲ,22.93,37.71,28.61,4.08,0.26,3623.87,50.57,37.27,13.41,3.61
2801,6,601688.SH,华泰证券,2010-03-08,非银金融,证券Ⅱ,证券Ⅲ,22.39,13.17,12.99,1.18,2.32,2021.11,1.69,42.16,12.55,31.01
2802,7,002797.SZ,第一创业,2016-05-18,非银金融,证券Ⅱ,证券Ⅲ,6.92,32.18,28.15,1.7,1.07,290.81,20.21,21.41,24.32,20.2
2803,8,600906.SH,财达证券,2021-05-14,非银金融,证券Ⅱ,证券Ⅲ,6.85,32.38,22.67,1.82,1.9,222.28,79.5,55.64,21.52,13.39
2804,9,002670.SZ,国盛证券,2017-07-03,非银金融,证券Ⅱ,证券Ⅲ,17.01,196.61,100.86,2.91,,329.16,191.21,369.91,-25.09,-1.81
2805,10,601136.SH,首创证券,2022-12-29,非银金融,证券Ⅱ,证券Ⅲ,18.17,50.43,47.81,3.69,1.07,496.65,7.19,2.8,8.75,2.33
2806,11,600095.SH,湘财股份,2020-07-10,非银金融,证券Ⅱ,证券Ⅲ,11.06,289.67,78.02,2.59,,316.23,203.39,93.12,-42.96,-34.25
2807,12,000166.SZ,申万宏源,2015-01-26,非银金融,证券Ⅱ,证券Ⅲ,5.1,24.51,13.62,1.16,1.59,1277.04,108.22,101.32,55.22,44.44
2808,13,000776.SZ,广发证券,2010-02-23,非银金融,证券Ⅱ,证券Ⅲ,21.47,17.43,12.17,1.3,2.33,1679.99,61.64,48.31,41.04,34.38
2809,14,000686.SZ,东北证券,2007-07-03,非银金融,证券Ⅱ,证券Ⅲ,9.1,24.38,14.52,1.08,1.87,212.98,125.21,225.9,38.83,31.66
2810,15,600909.SH,华安证券,2016-12-13,非银金融,证券Ⅱ,证券Ⅲ,6.6,20.79,14.68,1.33,2.12,308.78,64.71,44.94,67.32,43.09
2811,16,600061.SH,国投资本,2025-08-13,非银金融,证券Ⅱ,证券Ⅲ,7.62,18.08,14.05,0.9,1.67,487.22,37.12,35.96,-11.19,5.72
2812,17,601377.SH,兴业证券,2010-10-21,非银金融,证券Ⅱ,证券Ⅲ,6.9,27.54,17.71,1.07,2.17,595.88,90.98,41.24,39.96,28.8
2813,18,601878.SH,浙商证券,2017-07-03,非银金融,证券Ⅱ,证券Ⅲ,10.71,25.36,19.14,1.35,1.57,489.85,49.57,46.49,66.73,-23.66
2814,19,000783.SZ,长江证券,2007-07-03,非银金融,证券Ⅱ,证券Ⅲ,8.02,24.17,11.75,1.25,1.87,443.51,135.2,120.76,76.66,64.79
2815,20,600030.SH,中信证券,2003-01-06,非银金融,证券Ⅱ,证券Ⅲ,28.29,19.32,13.95,1.47,0.99,4192.73,37.86,29.8,32.7,20.44
2816,21,600369.SH,西南证券,2007-07-03,非银金融,证券Ⅱ,证券Ⅲ,4.65,44.18,33.51,1.2,1.83,309.0,46.11,24.36,42.75,26.23
2817,22,002945.SZ,华林证券,2019-01-24,非银金融,证券Ⅱ,证券Ⅲ,20.75,158.64,114.08,7.78,0.19,560.25,45.66,172.72,18.08,35.15
2818,23,601236.SH,红塔证券,2019-07-12,非银金融,证券Ⅱ,证券Ⅲ,8.25,50.93,39.85,1.59,1.85,389.13,32.59,49.25,8.46,15.69
2819,24,002939.SZ,长城证券,2018-11-02,非银金融,证券Ⅱ,证券Ⅲ,9.83,25.1,16.44,1.27,1.71,396.58,75.83,91.92,44.61,44.24
2820,25,002673.SZ,西部证券,2012-05-10,非银金融,证券Ⅱ,证券Ⅲ,7.96,25.35,18.55,1.2,1.25,355.78,70.63,20.09,-2.17,-16.23
2821,26,601211.SH,国泰海通,2025-03-18,非银金融,证券Ⅱ,证券Ⅲ,20.15,27.27,13.89,1.14,2.12,3552.23,131.8,213.74,101.6,77.71
2822,27,601066.SH,中信建投,2018-06-27,非银金融,证券Ⅱ,证券Ⅲ,24.58,26.4,19.04,2.37,1.34,1906.6,64.95,57.77,31.25,19.93
2823,28,002926.SZ,华西证券,2018-02-12,非银金融,证券Ⅱ,证券Ⅲ,9.06,32.67,15.51,0.98,1.38,237.82,316.89,1195.02,56.52,46.72
2824,29,601162.SH,天风证券,2018-10-26,非银金融,证券Ⅱ,证券Ⅲ,4.16,,63.51,1.54,,419.08,128.55,109.69,57.53,69.16
2825,30,600109.SH,国金证券,2007-07-03,非银金融,证券Ⅱ,证券Ⅲ,9.24,20.5,13.82,0.98,1.29,342.38,90.27,144.19,43.36,44.28
2826,31,600999.SH,招商证券,2009-11-24,非银金融,证券Ⅱ,证券Ⅲ,17.0,14.23,12.02,1.22,2.92,1478.41,24.08,9.23,27.76,9.64
2827,32,601696.SH,中银证券,2020-03-04,非银金融,证券Ⅱ,证券Ⅲ,13.75,42.14,34.73,2.05,0.28,381.98,29.28,33.13,26.95,20.79
2828,33,601881.SH,中国银河,2017-02-06,非银金融,证券Ⅱ,证券Ⅲ,15.37,16.75,11.97,1.45,2.09,1680.62,57.51,47.86,44.39,37.71
2829,34,601990.SH,南京证券,2018-06-21,非银金融,证券Ⅱ,证券Ⅲ,7.94,34.88,28.66,1.53,1.37,349.33,31.18,13.65,12.72,-5.96
2830,35,601788.SH,光大证券,2009-08-26,非银金融,证券Ⅱ,证券Ⅲ,16.95,25.55,20.96,1.21,1.29,781.53,34.55,21.03,27.83,22.49
2831,36,000750.SZ,国海证券,2011-08-10,非银金融,证券Ⅱ,证券Ⅲ,4.23,63.06,35.25,1.2,0.99,270.14,282.96,159.26,24.22,15.48
2832,37,601555.SH,东吴证券,2011-12-19,非银金融,证券Ⅱ,证券Ⅲ,9.49,19.93,13.59,1.13,3.95,471.53,60.23,65.76,35.45,33.63
2833,38,601375.SH,中原证券,2017-01-10,非银金融,证券Ⅱ,证券Ⅲ,4.41,83.28,43.37,1.43,0.57,204.75,138.68,29.34,11.38,-23.14
2834,39,002736.SZ,国信证券,2015-01-07,非银金融,证券Ⅱ,证券Ⅲ,12.55,15.64,10.3,1.32,2.62,1285.34,87.28,71.0,69.41,51.84
2835,40,600864.SH,哈投股份,2017-07-03,非银金融,证券Ⅱ,证券Ⅲ,6.57,39.91,22.02,1.03,0.76,136.69,104.66,233.08,-8.13,-5.31
2836,41,000712.SZ,锦龙股份,2015-10-28,非银金融,证券Ⅱ,证券Ⅲ,12.45,,70.2,4.4,,111.55,258.58,344.38,31.07,16.35
2837,42,600621.SH,华鑫股份,2019-07-08,非银金融,证券Ⅱ,证券Ⅲ,17.57,51.01,32.87,2.09,0.67,186.4,66.36,48.68,36.25,26.05
2838,43,601108.SH,财通证券,2017-10-31,非银金融,证券Ⅱ,证券Ⅲ,9.03,17.92,14.43,1.14,1.87,419.33,38.42,16.85,13.99,-2.19
2839,44,601099.SH,太平洋,2008-01-09,非银金融,证券Ⅱ,证券Ⅲ,4.21,130.41,87.11,2.89,,286.97,80.26,76.65,19.88,13.56
2840,45,601901.SH,方正证券,2011-08-17,非银金融,证券Ⅱ,证券Ⅲ,7.8,29.09,15.89,1.29,1.54,642.1,95.91,76.43,67.17,52.14
2841,46,600918.SH,中泰证券,2020-06-10,非银金融,证券Ⅱ,证券Ⅲ,6.44,54.41,29.4,1.15,0.34,509.94,158.63,77.26,21.3,3.11
2842,47,600155.SH,华创云信,2017-07-03,非银金融,证券Ⅱ,证券Ⅲ,6.78,243.01,94.65,0.75,,150.08,89.74,65.91,-5.8,-11.6
2843,48,601456.SH,国联民生,2020-08-07,非银金融,证券Ⅱ,证券Ⅲ,9.82,140.36,31.62,1.07,0.57,557.83,345.3,1185.19,201.17,269.4
2844,49,601995.SH,中金公司,2020-11-09,非银金融,证券Ⅱ,证券Ⅲ,34.68,29.4,17.8,1.72,0.52,1674.09,129.75,94.35,54.36,43.96
2845,50,601198.SH,东兴证券,2015-03-05,非银金融,证券Ⅱ,证券Ⅲ,13.99,29.28,20.55,1.54,1.19,452.22,69.56,42.12,20.25,12.46
2846,1,601319.SH,中国人保,2018-11-23,非银金融,保险Ⅱ,保险Ⅲ,9.06,9.35,7.51,1.29,2.12,4006.69,28.88,16.94,10.95,10.85
2847,2,601628.SH,中国人寿,2007-01-18,非银金融,保险Ⅱ,保险Ⅲ,47.83,12.64,7.94,2.18,1.44,13519.01,60.54,6.93,25.92,2.14
2848,3,601601.SH,中国太保,2008-01-04,非银金融,保险Ⅱ,保险Ⅲ,44.75,9.58,8.22,1.51,2.41,4305.1,19.29,10.95,11.06,3.01
2849,4,601318.SH,中国平安,2007-03-09,非银金融,保险Ⅱ,保险Ⅲ,67.35,9.63,8.69,1.26,3.82,12195.5,11.47,-8.81,7.42,1.03
2850,5,601336.SH,新华保险,2011-12-23,非银金融,保险Ⅱ,保险Ⅲ,80.4,9.56,6.53,2.55,3.31,2508.12,58.88,33.53,28.33,25.99
2851,1,000617.SZ,中油资本,1999-12-30,非银金融,多元金融,金融控股,8.93,24.27,26.21,1.08,1.25,1128.94,-7.95,-14.74,13.94,14.3
2852,2,600830.SH,香溢融通,1999-12-30,非银金融,多元金融,金融控股,9.76,83.39,65.53,1.99,0.15,44.34,25.3,13.83,26.53,36.05
2853,3,600599.SH,*ST熊猫,2001-09-04,非银金融,多元金融,金融控股,7.2,,,10.31,,11.95,-53.25,-70.16,-25.86,-41.02
2854,4,000987.SZ,越秀资本,2000-07-25,非银金融,多元金融,金融控股,9.82,21.48,13.74,1.58,2.64,492.68,75.13,53.4,58.3,-9.83
2855,5,600643.SH,爱建集团,1999-12-30,非银金融,多元金融,金融控股,4.86,,,0.65,,77.43,-24.26,-33.26,1.78,-1.54
2856,6,002423.SZ,中粮资本,2010-06-10,非银金融,多元金融,金融控股,10.94,20.83,26.31,1.13,1.44,252.07,-56.11,-53.89,-80.86,-62.13
2857,7,600120.SH,浙江东方,1999-12-30,非银金融,多元金融,金融控股,6.36,23.2,16.48,1.34,1.83,217.22,96.78,175.71,-22.3,-40.19
2858,8,600318.SH,新力金融,2000-12-15,非银金融,多元金融,金融控股,8.71,143.31,119.22,4.09,0.23,44.66,18.75,30.71,6.11,9.97
2859,9,600390.SH,五矿资本,2001-02-05,非银金融,多元金融,金融控股,5.72,50.9,610.54,0.61,0.1,257.29,-38.05,-41.47,98.56,144.86
2860,1,000567.SZ,海德股份,1999-12-30,非银金融,多元金融,资产管理,5.89,34.87,,2.14,,115.13,-66.96,-61.11,-46.54,-42.81
2861,2,600053.SH,九鼎投资,1999-12-30,非银金融,多元金融,资产管理,23.22,,,3.92,,100.67,-812.93,-695.71,-30.55,-55.39
2862,3,000532.SZ,华金资本,1999-12-30,非银金融,多元金融,资产管理,16.02,35.28,24.67,3.52,0.37,55.22,185.62,21.0,16.36,18.89
2863,4,000935.SZ,四川双马,2023-07-06,非银金融,多元金融,资产管理,27.7,68.35,59.01,2.72,,211.47,20.03,13.42,23.21,30.42
2864,1,000833.SZ,粤桂股份,2021-12-13,综合,综合Ⅱ,综合Ⅲ,19.01,54.74,30.64,3.91,0.64,152.48,97.48,72.99,6.08,1.29
2865,2,000753.SZ,漳州发展,2021-12-13,综合,综合Ⅱ,综合Ⅲ,7.5,139.22,132.31,2.72,0.27,74.36,5.66,4.96,-10.53,-0.42
2866,3,000025.SZ,特力Ａ,2023-07-06,综合,综合Ⅱ,综合Ⅲ,18.32,57.8,51.9,4.37,0.55,78.97,14.36,9.59,-43.56,-44.41
2867,4,600620.SH,天宸股份,2016-07-01,综合,综合Ⅱ,综合Ⅲ,7.03,150.49,77.7,3.25,0.21,48.27,839.53,646.67,131.73,76.79
2868,5,600689.SH,上海三毛,2022-08-01,综合,综合Ⅱ,综合Ⅲ,13.88,151.2,160.67,5.89,0.11,27.9,-6.66,4.12,17.55,43.87
2869,6,600770.SH,综艺股份,2011-10-10,综合,综合Ⅱ,综合Ⅲ,6.83,293.85,181.69,2.59,,88.79,25.85,203.09,28.65,40.82
2870,7,000421.SZ,南京公用,2023-07-06,综合,综合Ⅱ,综合Ⅲ,7.07,88.43,23.04,1.45,0.85,40.61,903.99,276.94,64.06,16.07
2871,8,600051.SH,宁波联合,2007-07-03,综合,综合Ⅱ,综合Ⅲ,8.05,30.83,26.85,0.74,1.49,25.03,21.89,-21.91,-11.97,35.47
2872,9,000632.SZ,三木集团,2007-07-03,综合,综合Ⅱ,综合Ⅲ,5.27,,,2.79,,24.53,-49.9,-1517.45,-51.14,-44.71
2873,10,600673.SH,东阳光,2023-07-06,综合,综合Ⅱ,综合Ⅲ,28.82,231.3,89.6,8.91,,867.35,189.8,170.57,23.56,18.48
2874,11,000652.SZ,泰达股份,2006-10-10,综合,综合Ⅱ,综合Ⅲ,4.28,55.35,135.23,1.1,0.7,63.15,-49.05,-33.9,-2.27,-13.14
2875,12,600682.SH,南京新百,2023-07-06,综合,综合Ⅱ,综合Ⅲ,7.19,42.04,43.78,0.55,0.22,96.72,-4.14,0.76,-2.02,-1.2
2876,13,600805.SH,悦达投资,2017-07-03,综合,综合Ⅱ,综合Ⅲ,5.71,178.27,62.56,1.13,1.4,48.59,200.05,27.62,-9.9,-22.01
2877,14,000523.SZ,红棉股份,2024-07-31,综合,综合Ⅱ,综合Ⅲ,4.14,14.81,14.71,4.02,,75.99,0.78,-13.36,-4.46,-10.29
2878,15,600881.SH,亚泰集团,2021-12-13,综合,综合Ⅱ,综合Ⅲ,1.79,,,3.41,,57.86,26.27,11.27,-8.72,3.67
2879,1,600802.SH,福建水泥,1999-12-30,建筑材料,水泥,水泥制造,6.47,,,2.68,,29.65,95.49,119.7,-0.42,8.26
2880,2,000877.SZ,天山股份,1999-12-30,建筑材料,水泥,水泥制造,5.25,,18.96,0.46,,373.3,68.5,72.99,-10.64,-9.4
2881,3,600449.SH,宁夏建材,2003-09-05,建筑材料,水泥,水泥制造,13.31,26.36,21.8,0.86,1.58,63.65,29.62,101.24,-40.27,-40.56
2882,4,000672.SZ,上峰水泥,2013-05-02,建筑材料,水泥,水泥制造,14.94,23.08,19.28,1.63,4.15,144.83,30.56,44.53,-5.69,-5.02
2883,5,002233.SZ,塔牌集团,2008-05-23,建筑材料,水泥,水泥制造,10.02,22.21,16.04,1.0,4.42,119.47,54.23,92.47,-0.49,4.05
2884,6,600425.SH,青松建化,2003-07-31,建筑材料,水泥,水泥制造,4.59,20.83,28.2,1.13,2.18,73.66,-22.81,-48.98,-11.44,-14.03
2885,7,600668.SH,尖峰集团,2022-08-01,建筑材料,水泥,水泥制造,11.06,42.29,6.65,0.79,0.75,45.67,820.76,1196.93,-5.05,-4.42
2886,8,000789.SZ,万年青,1999-12-30,建筑材料,水泥,水泥制造,5.66,342.74,330.03,0.7,2.52,45.13,7.27,2601.49,-17.18,-14.56
2887,9,601992.SH,金隅集团,2011-03-08,建筑材料,水泥,水泥制造,2.1,,,0.55,2.38,224.23,-226.44,-85.4,-9.8,0.01
2888,10,600326.SH,西藏天路,2001-02-06,建筑材料,水泥,水泥制造,10.65,,,3.6,,145.1,134.26,-66.21,18.02,19.88
2889,11,600585.SH,海螺水泥,2002-02-28,建筑材料,水泥,水泥制造,25.2,17.35,15.17,0.7,3.77,1335.42,21.28,31.34,-10.06,-9.38
2890,12,600678.SH,四川金顶,1999-12-30,建筑材料,水泥,水泥制造,12.6,,231.02,15.6,,43.97,620.08,335.66,84.41,84.75
2891,13,600801.SH,华新建材,1999-12-30,建筑材料,水泥,水泥制造,23.98,20.63,15.19,1.62,3.33,498.54,76.01,51.05,1.27,-1.17
2892,14,000401.SZ,金隅冀东,1999-12-30,建筑材料,水泥,水泥制造,5.3,,,0.52,1.89,140.89,113.6,80.94,0.1,4.82
2893,1,002205.SZ,国统股份,2023-07-06,建筑材料,水泥,水泥制品,14.71,,,7.6,,27.34,28.75,45.47,16.73,6.96
2894,2,002302.SZ,西部建设,2009-11-10,建筑材料,水泥,水泥制品,6.07,,,0.9,2.06,76.62,-2141.86,-1810.39,-7.57,-8.85
2895,3,603616.SH,韩建河山,2015-06-18,建筑材料,水泥,水泥制品,7.54,,,11.75,,29.51,123.72,118.71,37.39,103.08
2896,4,002596.SZ,海南瑞泽,2011-07-14,建筑材料,水泥,水泥制品,4.52,,,7.76,,51.87,6.7,-40.99,-13.77,-15.17
2897,5,003037.SZ,三和管桩,2022-08-01,建筑材料,水泥,水泥制品,7.9,187.41,55.75,1.69,0.63,47.33,286.23,3433.46,3.87,11.31
2898,6,605122.SH,四方新材,2021-03-17,建筑材料,水泥,水泥制品,13.87,,,1.19,,23.91,-428.8,-332.88,-24.18,-22.59
2899,7,002671.SZ,龙泉股份,2012-05-07,建筑材料,水泥,水泥制品,5.83,50.06,30.37,1.85,,32.84,53.54,126.04,52.59,47.45
2900,1,600876.SH,凯盛新能,1999-12-30,建筑材料,玻璃玻纤,玻璃制造,10.87,,,2.05,,70.18,-141.12,-719.59,-27.55,-43.82
2901,2,600586.SH,金晶科技,2002-08-22,建筑材料,玻璃玻纤,玻璃制造,6.69,156.79,,1.73,0.22,94.82,-190.8,-135.04,-31.63,-32.56
2902,3,600819.SH,耀皮玻璃,1999-12-30,建筑材料,玻璃玻纤,玻璃制造,8.57,72.06,58.23,2.2,0.39,83.71,28.67,37.92,-1.48,-4.81
2903,4,601636.SH,旗滨集团,2011-08-19,建筑材料,玻璃玻纤,玻璃制造,7.21,55.76,35.63,1.41,0.56,213.32,30.9,9.77,1.55,-6.55
2904,5,002613.SZ,北玻股份,2011-09-06,建筑材料,玻璃玻纤,玻璃制造,4.05,73.75,,2.04,0.74,44.57,-88.62,-32.31,-10.18,8.02
2905,6,600293.SH,三峡新材,2000-09-26,建筑材料,玻璃玻纤,玻璃制造,3.56,328.74,,2.45,,41.3,-525.45,-182.33,-27.29,-28.01
2906,7,000012.SZ,南玻Ａ,1999-12-30,建筑材料,玻璃玻纤,玻璃制造,4.69,53.98,,1.09,1.47,144.02,-80.88,-89.83,-11.94,-19.75
2907,1,605006.SH,山东玻纤,2020-09-10,建筑材料,玻璃玻纤,玻纤制造,8.4,,438.08,2.01,,50.4,99.81,108.97,19.26,11.2
2908,2,603601.SH,再升科技,2015-01-29,建筑材料,玻璃玻纤,玻纤制造,11.8,148.53,166.15,5.09,0.23,134.8,-10.59,-20.84,-10.11,-12.29
2909,3,300196.SZ,长海股份,2011-04-07,建筑材料,玻璃玻纤,玻纤制造,16.33,24.29,20.24,1.43,1.81,66.74,27.16,42.3,24.02,18.96
2910,4,603256.SH,宏和科技,2019-07-26,建筑材料,玻璃玻纤,玻纤制造,55.64,2146.76,318.09,30.83,,489.48,1696.45,10587.74,37.76,35.0
2911,5,002080.SZ,中材科技,2006-11-27,建筑材料,玻璃玻纤,玻纤制造,38.69,72.8,36.82,3.31,0.58,649.27,143.24,114.92,29.09,26.48
2912,6,002201.SZ,九鼎新材,2008-01-04,建筑材料,玻璃玻纤,玻纤制造,13.94,307.44,116.3,7.85,0.17,90.84,180.03,145.18,36.29,26.09
2913,7,301526.SZ,国际复材,2024-01-03,建筑材料,玻璃玻纤,玻纤制造,9.4,,464.69,4.32,,354.46,273.53,341.55,19.01,19.4
2914,8,600176.SH,中国巨石,2006-08-18,建筑材料,玻璃玻纤,玻纤制造,21.76,35.63,25.03,2.82,1.88,871.08,67.51,75.51,19.53,17.7
2915,1,002225.SZ,濮耐股份,2011-10-10,建筑材料,装修建材,耐火材料,6.46,55.45,69.98,1.82,0.67,74.89,-22.81,-48.26,4.34,3.57
2916,2,300374.SZ,中铁装配,2015-03-26,建筑材料,装修建材,耐火材料,16.4,,,4.95,,40.33,22.09,24.35,4.29,5.73
2917,3,002066.SZ,瑞泰科技,2011-10-10,建筑材料,装修建材,耐火材料,20.9,86.1,270.87,6.95,0.71,49.1,-94.89,-39.69,-15.05,-12.43
2918,4,688119.SH,中钢洛耐,2023-09-25,建筑材料,装修建材,耐火材料,6.2,,,2.34,,69.75,479.84,686.67,-8.23,-10.49
2919,5,002088.SZ,鲁阳节能,2011-10-10,建筑材料,装修建材,耐火材料,12.5,13.36,26.52,2.47,6.4,64.14,-69.73,-62.97,-30.19,-27.31
2920,6,002392.SZ,北京利尔,2011-10-10,建筑材料,装修建材,耐火材料,7.99,29.86,26.67,1.65,0.4,95.12,12.28,0.18,9.16,8.22
2921,1,002694.SZ,顾地科技,2012-08-23,建筑材料,装修建材,管材,3.43,,,24.89,,26.17,-391.81,-632.16,6.42,10.0
2922,2,002372.SZ,伟星新材,2011-10-10,建筑材料,装修建材,管材,12.54,20.96,22.99,4.26,4.72,199.64,-13.52,-20.25,-10.76,-11.33
2923,3,002457.SZ,青龙管业,2011-10-10,建筑材料,装修建材,管材,12.53,15.61,20.32,1.69,1.26,41.79,-54.91,-81.23,-9.32,-13.56
2924,4,300599.SZ,雄塑科技,2017-02-06,建筑材料,装修建材,管材,11.2,,,2.02,,40.11,54.91,79.19,-8.54,-4.37
2925,5,300198.SZ,ST纳川,2011-10-10,建筑材料,装修建材,管材,2.78,,,154.99,,28.68,-33.3,-98.52,-55.71,-63.77
2926,6,002641.SZ,公元股份,2011-12-15,建筑材料,装修建材,管材,4.55,29.37,63.57,1.03,1.09,55.92,-69.36,-63.99,-7.55,-7.76
2927,7,603856.SH,东宏股份,2017-11-13,建筑材料,装修建材,管材,13.71,22.85,22.13,1.43,1.58,38.67,3.25,-32.31,-21.64,-32.78
2928,1,605318.SH,法狮龙,2020-08-10,建筑材料,装修建材,其他建材,63.58,,,12.37,0.47,79.94,88.24,-26.3,-7.28,-5.35
2929,2,000619.SZ,海螺新材,2000-09-01,建筑材料,装修建材,其他建材,6.6,,,1.14,,29.12,-45.19,-140.75,-10.57,-9.7
2930,3,603038.SH,华立股份,2017-01-23,建筑材料,装修建材,其他建材,17.71,205.97,135.88,3.42,0.28,47.58,34.15,-1.49,56.82,40.05
2931,4,301429.SZ,森泰股份,2023-04-24,建筑材料,装修建材,其他建材,21.22,39.64,48.45,1.84,0.8,25.09,-20.98,-19.97,14.8,20.96
2932,5,002652.SZ,扬子新材,2012-02-02,建筑材料,装修建材,其他建材,4.19,306.11,,8.56,,21.46,-228.94,-174.6,-14.64,-15.79
2933,6,002398.SZ,垒知集团,2010-05-14,建筑材料,装修建材,其他建材,5.9,83.6,80.93,1.14,1.34,41.18,1.69,-9.07,-2.46,1.34
2934,7,002247.SZ,聚力文化,2022-08-01,建筑材料,装修建材,其他建材,2.98,11.63,63.97,3.81,,25.36,-80.88,-89.34,-6.45,-12.23
2935,8,002791.SZ,坚朗五金,2016-04-20,建筑材料,装修建材,其他建材,25.99,102.21,124.82,1.65,0.76,91.97,-49.61,-722.32,-12.5,-14.18
2936,9,002718.SZ,友邦吊顶,2014-02-11,建筑材料,装修建材,其他建材,78.9,,,11.41,,102.13,131.68,139.79,-20.59,-20.36
2937,10,301010.SZ,晶雪节能,2021-12-13,建筑材料,装修建材,其他建材,22.99,82.9,114.81,3.0,0.87,24.83,-45.02,-39.33,-18.01,-12.78
2938,11,000055.SZ,方大集团,2021-12-13,建筑材料,装修建材,其他建材,3.96,29.37,386.85,0.7,1.26,42.53,-89.39,-85.2,-20.19,-25.1
2939,12,002043.SZ,兔宝宝,2007-07-03,建筑材料,装修建材,其他建材,17.52,24.84,19.86,4.52,3.39,145.37,30.44,9.71,-2.25,-7.01
2940,13,002785.SZ,万里石,2015-12-30,建筑材料,装修建材,其他建材,46.15,,,11.78,,104.58,-17.41,21.27,2.74,-7.55
2941,14,002333.SZ,罗普斯金,2010-01-20,建筑材料,装修建材,其他建材,6.19,81.73,83.0,2.18,0.16,41.78,-1.74,-0.81,-1.84,-0.43
2942,15,001212.SZ,中旗新材,2021-08-30,建筑材料,装修建材,其他建材,49.29,324.64,,5.17,0.13,99.05,-90.17,-89.35,-20.0,-23.93
2943,16,300234.SZ,开尔新材,2011-06-29,建筑材料,装修建材,其他建材,6.02,127.65,627.88,2.62,0.23,30.29,-47.86,50.73,-38.24,-46.04
2944,17,000786.SZ,北新建材,1997-06-06,建筑材料,装修建材,其他建材,29.28,13.67,16.14,1.86,2.93,498.41,-17.77,-12.85,-2.25,-0.29
2945,1,601789.SH,宁波建工,2011-10-10,建筑装饰,房屋建设Ⅱ,房屋建设Ⅲ,5.2,25.71,29.23,1.31,1.37,79.27,-16.93,-9.43,-5.69,-8.49
2946,2,600248.SH,陕建股份,2021-12-13,建筑装饰,房屋建设Ⅱ,房屋建设Ⅲ,3.59,4.54,12.12,0.46,2.51,134.26,-62.28,-33.52,-14.27,-14.33
2947,3,600170.SH,上海建工,2011-10-10,建筑装饰,房屋建设Ⅱ,房屋建设Ⅲ,2.96,12.13,12.97,0.83,2.03,263.02,-10.38,-14.07,-26.14,-28.04
2948,4,600491.SH,龙元建设,2011-10-10,建筑装饰,房屋建设Ⅱ,房屋建设Ⅲ,3.23,,,0.5,,49.41,18.94,134.66,-43.63,-46.39
