序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1529,300160,秀强股份,5.88,1.38,0.08,326172.0,192851233.67,4.48,6.05,5.79,5.8,5.8,1.99,4.28,19.93,1.74,4544924197.0,4482673960.0,-0.17,-0.17,0.0,8.09
1530,688046,药康生物,18.34,1.38,0.25,26464.0,48337524.0,2.87,18.47,17.95,18.29,18.09,0.43,0.65,51.32,3.42,7519400000.0,7519400000.0,-0.05,0.11,4.56,19.4
1531,688683,莱尔科技,33.78,1.38,0.46,11125.0,37369184.0,2.73,33.88,32.97,32.97,33.32,0.75,0.72,132.42,4.61,5441883684.0,5241910442.0,-0.03,0.12,-3.38,6.56
1532,920026,卓兆点胶,39.05,1.38,0.53,8877.0,34469908.52,3.12,39.3,38.1,38.7,38.52,0.35,2.39,59.07,5.25,3205116456.0,1453230911.0,-0.05,0.39,-7.51,10.0
1533,300889,爱克股份,22.04,1.38,0.3,93518.0,206504793.0,6.58,22.68,21.25,21.6,21.74,0.85,6.39,-117.12,3.32,4853804843.0,3225928217.0,-0.18,-0.05,-3.12,6.47
1534,603065,宿迁联盛,8.82,1.38,0.12,61250.0,53544146.0,2.3,8.82,8.62,8.66,8.7,1.13,3.11,311.3,1.83,3695293985.0,1734659873.0,0.11,0.11,2.44,6.27
1535,300649,杭州园林,15.43,1.38,0.21,26235.0,40110169.0,2.96,15.48,15.03,15.21,15.22,0.82,2.47,217.69,4.09,2043188277.0,1637382440.0,0.06,0.06,-6.6,7.45
1536,301617,博苑股份,83.17,1.38,1.13,16149.0,133773968.06,5.81,85.16,80.39,81.7,82.04,0.69,3.04,62.93,6.58,11114838800.0,4411336800.0,0.13,0.19,-16.45,6.94
1537,301399,英特科技,20.54,1.38,0.28,34552.0,70581690.31,3.01,20.59,19.98,20.26,20.26,1.0,6.32,129.41,2.9,3800310800.0,1123200856.0,0.05,0.05,4.0,5.23
1538,600673,东阳光,28.65,1.38,0.39,342505.0,975996636.0,3.08,28.87,28.0,28.1,28.26,0.41,1.14,71.42,8.86,86223752440.0,85994634609.0,0.32,0.35,29.93,27.73
1539,603712,七一二,21.32,1.38,0.29,851932.0,1891674923.0,9.27,23.13,21.18,21.18,21.03,2.35,11.04,-59.91,3.94,16459040000.0,16459040000.0,0.09,0.0,6.07,2.65
1540,300640,德艺文创,8.09,1.38,0.11,156956.0,125594619.3,3.51,8.09,7.81,7.98,7.98,0.74,7.11,132.38,3.1,2515936824.0,1785860462.0,0.0,0.12,19.5,4.52
1541,688293,奥浦迈,56.48,1.38,0.77,13104.0,74043923.0,4.07,57.77,55.5,55.97,55.71,0.87,1.15,97.55,3.05,6428562298.0,6428562298.0,-0.04,0.37,-1.22,15.27
1542,603132,金徽股份,16.15,1.38,0.22,67039.0,107498831.0,3.2,16.24,15.73,15.9,15.93,0.68,0.69,34.24,5.01,15794700000.0,15794700000.0,0.0,0.06,19.81,10.09
1543,688708,佳驰科技,67.45,1.38,0.92,21412.0,143992583.0,2.81,67.94,66.07,66.74,66.53,0.83,1.5,81.39,8.16,26980674500.0,9596539808.0,0.0,-0.07,-11.0,8.35
1544,688573,信宇人,24.33,1.38,0.33,19362.0,46955150.0,2.17,24.4,23.88,24.0,24.0,0.63,3.64,-11.35,3.74,2378364260.0,1294750754.0,0.12,0.0,-8.81,6.76
1545,000656,*ST金科,1.48,1.37,0.02,763716.0,112838337.14,2.05,1.49,1.46,1.47,1.46,1.13,1.0,-1.1,-0.43,15738440815.0,11263021639.0,0.0,0.0,5.71,2.78
1546,300642,透景生命,19.98,1.37,0.27,47879.0,95621012.6,4.87,20.33,19.37,19.56,19.71,0.5,3.48,421.77,2.21,3247629939.0,2751385181.0,0.05,0.15,-15.3,8.65
1547,300879,大叶股份,30.41,1.37,0.41,38275.0,116288957.61,3.9,30.8,29.63,29.76,30.0,0.81,1.9,37.29,4.47,6154948512.0,6113275104.0,0.03,0.16,-10.45,1.88
1548,300412,迦南科技,5.92,1.37,0.08,148813.0,87487004.6,3.25,5.94,5.75,5.79,5.84,0.61,3.18,218.86,2.85,2946719291.0,2769740944.0,0.0,0.17,3.5,10.65
1549,301182,凯旺科技,39.92,1.37,0.54,18365.0,73212867.27,3.48,40.37,39.0,39.5,39.38,0.84,1.92,-56.57,5.01,3825202264.0,3825202264.0,0.05,0.0,0.94,-6.34
1550,600143,金发科技,20.92,1.36,0.28,1278871.0,2662747479.0,3.83,21.1,20.31,20.4,20.64,0.97,4.85,38.83,2.89,55120560506.0,55120560506.0,0.05,0.14,3.72,7.06
1551,300923,研奥股份,27.58,1.36,0.37,13425.0,36730273.0,2.02,27.65,27.1,27.15,27.21,0.9,1.76,63.21,1.92,2167788000.0,2109001230.0,-0.04,-0.11,2.8,8.03
1552,300648,星云股份,58.28,1.36,0.78,53791.0,313952433.77,4.09,59.35,57.0,57.15,57.5,0.76,4.05,-217.74,7.46,10157119992.0,7732995038.0,0.0,0.05,42.74,12.99
1553,003041,真爱美家,57.22,1.36,0.77,47960.0,274362931.0,5.95,58.5,55.14,56.0,56.45,0.54,3.51,26.83,5.63,8239680000.0,7829034948.0,-0.24,0.05,91.82,5.32
1554,688260,昀冢科技,33.5,1.36,0.45,33220.0,110585095.0,4.39,33.86,32.41,32.67,33.05,0.41,2.77,-20.67,32.61,4020000000.0,4020000000.0,0.09,0.06,6.82,16.32
1555,002884,凌霄泵业,17.92,1.36,0.24,37062.0,66053917.48,1.98,17.94,17.59,17.65,17.68,1.37,1.36,13.68,2.77,6409670561.0,4893458985.0,-0.06,-0.06,3.17,1.3
1556,300354,东华测试,46.32,1.36,0.62,29795.0,137837737.0,3.28,46.65,45.15,45.32,45.7,0.63,3.66,47.46,7.79,6406991710.0,3766214074.0,0.04,0.04,-5.43,1.8
1557,002491,通鼎互联,5.96,1.36,0.08,336053.0,198825264.12,3.74,6.0,5.78,5.83,5.88,0.61,2.86,-83.98,2.96,7330767220.0,7011754471.0,0.0,0.0,12.45,-0.67
1558,002901,大博医疗,49.95,1.36,0.67,27076.0,135392734.65,3.37,50.65,48.99,49.0,49.28,0.97,0.94,36.53,6.2,20680274325.0,14409396080.0,0.0,0.08,-6.51,5.45
1559,000637,茂化实华,4.5,1.35,0.06,120346.0,53614814.56,3.15,4.51,4.37,4.41,4.44,0.87,3.3,-18.72,4.22,2339439102.0,1640632748.0,0.45,0.0,-8.54,4.65
1560,000951,中国重汽,17.3,1.35,0.23,162626.0,279707254.29,2.23,17.35,16.97,17.01,17.07,1.1,1.38,14.51,1.31,20325239928.0,20325239928.0,0.06,0.12,-0.29,2.37
1561,688088,虹软科技,54.93,1.35,0.73,97472.0,538618355.0,5.2,56.47,53.65,53.89,54.2,0.56,2.43,116.62,8.28,22036290072.0,22036290072.0,-0.05,-0.09,3.1,10.97
1562,688097,博众精工,39.83,1.35,0.53,57484.0,229354722.0,3.77,40.48,39.0,39.02,39.3,0.71,1.29,40.14,3.75,17789980480.0,17724699110.0,-0.13,-0.05,18.79,5.51
1563,002377,国创高新,3.0,1.35,0.04,158328.0,47078638.0,2.36,3.0,2.93,2.94,2.96,1.09,1.81,-78.31,6.21,2748975603.0,2617045863.0,0.0,0.0,-1.96,4.9
1564,688158,优刻得-W,27.78,1.35,0.37,207901.0,578005317.0,4.2,28.2,27.05,27.21,27.41,0.63,5.13,-113.96,5.27,12676155150.0,11264065164.0,0.07,0.0,12.93,-1.1
1565,688772,珠海冠宇,20.96,1.35,0.28,152047.0,318339741.0,3.29,21.17,20.49,20.53,20.68,0.71,1.34,46.0,3.33,23728163117.0,23728163117.0,0.14,0.19,-22.37,-2.65
1566,301308,江波龙,346.62,1.35,4.63,184686.0,6403834853.67,5.54,355.81,336.88,340.5,341.99,0.77,6.73,152.9,19.3,145284132448.0,95110499580.0,0.11,0.22,30.31,41.57
1567,301616,浙江华业,54.94,1.35,0.73,17965.0,98791160.41,4.45,55.98,53.57,53.67,54.21,0.9,8.98,18.21,3.08,4395200000.0,1098800000.0,0.07,0.02,-2.35,7.56
1568,688426,康为世纪,27.84,1.35,0.37,14678.0,40708818.0,4.44,28.22,27.0,27.78,27.47,1.06,3.82,-30.84,2.25,3131825053.0,1069823493.0,0.0,0.14,-1.38,16.83
1569,688678,福立旺,24.22,1.34,0.32,77439.0,186892619.0,3.14,24.38,23.63,23.78,23.9,0.89,2.98,139.47,3.28,6302041505.0,6302041505.0,0.0,0.04,-22.35,0.17
1570,688316,青云科技-U,64.06,1.34,0.85,15422.0,98920334.0,3.12,64.99,63.02,63.3,63.21,0.49,3.22,-46.04,80.39,3068354144.0,3068354144.0,0.17,0.03,2.07,6.47
1571,002811,郑中设计,16.67,1.34,0.22,93570.0,156830098.12,6.2,17.1,16.08,16.3,16.45,1.1,3.31,28.42,3.66,5133859983.0,4719489959.0,0.0,0.0,25.15,12.33
1572,688655,迅捷兴,19.65,1.34,0.26,23063.0,45175119.0,4.44,19.94,19.08,19.38,19.39,0.65,1.73,-120.81,3.9,2621113500.0,2621113500.0,0.05,0.0,1.81,14.71
1573,301238,瑞泰新材,21.93,1.34,0.29,118857.0,259574190.54,2.91,22.05,21.42,21.49,21.64,0.76,1.62,102.37,2.24,16081999269.0,16081999269.0,-0.05,0.14,6.87,7.5
1574,300241,瑞丰光电,6.04,1.34,0.08,234521.0,140925592.88,2.35,6.04,5.9,5.92,5.96,1.01,4.0,61.95,1.89,4229593636.0,3541734397.0,0.0,0.0,3.07,8.05
1575,600421,*ST华嵘,6.83,1.34,0.09,18948.0,12793638.0,4.45,6.91,6.61,6.74,6.74,0.53,0.97,-470.54,216.72,1335948000.0,1335948000.0,0.15,0.0,-7.33,-2.15
1576,300994,久祺股份,17.34,1.34,0.23,40322.0,69353433.74,2.4,17.35,16.94,17.03,17.11,1.09,3.46,23.44,3.37,4041745920.0,2022953760.0,0.12,0.12,-11.44,9.82
1577,301221,光庭信息,58.98,1.34,0.78,21239.0,124740421.0,3.75,59.75,57.57,57.79,58.2,0.47,3.39,91.5,2.73,5462863254.0,3699413097.0,0.0,-0.02,15.56,4.87
1578,001259,利仁科技,32.41,1.34,0.43,14332.0,46152751.0,3.1,32.49,31.5,31.82,31.98,0.85,3.01,429.58,3.34,2385015860.0,1540917213.0,0.0,0.15,11.87,8.0
1579,301083,百胜智能,21.17,1.34,0.28,46129.0,97313633.0,5.12,21.59,20.52,20.73,20.89,0.61,5.39,89.1,4.51,3765437340.0,1812361943.0,0.05,0.09,15.05,11.95
1580,688420,美腾科技,26.48,1.34,0.35,10099.0,26679897.0,3.37,26.76,25.88,25.88,26.13,0.8,2.42,274.1,1.63,2341626400.0,1105248720.0,0.0,-0.04,1.07,10.93
1581,688516,奥特维,65.56,1.33,0.86,110867.0,743961076.0,9.06,69.58,63.72,63.9,64.7,0.68,3.52,39.74,5.69,20665917082.0,20628568664.0,-0.12,-0.06,54.3,44.85
1582,688512,慧智微-U,12.19,1.33,0.16,113278.0,137532603.0,3.41,12.28,11.87,12.0,12.03,1.09,3.49,-34.87,3.29,5690822850.0,3956511908.0,0.0,0.08,4.64,9.23
1583,688077,大地熊,33.4,1.33,0.44,23295.0,77485082.0,2.15,33.42,32.71,32.71,32.96,0.71,2.03,66.41,3.52,3823582034.0,3823582034.0,0.09,0.18,-4.54,9.33
1584,301288,*ST清研,20.6,1.33,0.27,7276.0,14779370.0,3.05,20.62,20.0,20.4,20.33,0.72,0.93,-322.45,2.8,2225006000.0,1609058193.0,0.0,0.0,19.77,14.76
1585,603444,吉比特,465.91,1.33,6.13,12127.0,563792169.0,3.02,469.68,455.78,459.69,459.78,0.66,1.68,20.73,6.24,33564669367.0,33564669367.0,0.2,0.29,2.42,9.92
1586,003025,思进智能,15.2,1.33,0.2,46810.0,70862714.86,2.47,15.25,14.88,14.95,15.0,0.89,2.07,27.91,3.48,4316094082.0,3441522106.0,0.07,0.13,11.52,5.78
1587,601369,陕鼓动力,10.66,1.33,0.14,234659.0,249848699.0,3.9,10.88,10.47,10.6,10.52,1.38,1.38,22.32,2.09,18372238085.0,18188212373.0,0.0,0.09,23.24,6.49
1588,300711,广哈通信,26.61,1.33,0.35,99759.0,263673157.61,2.55,26.7,26.03,26.07,26.26,0.41,4.02,140.33,8.96,6630429826.0,6610637254.0,0.11,0.08,25.16,14.6
1589,688219,会通股份,13.0,1.33,0.17,111034.0,143572953.0,2.65,13.07,12.73,12.79,12.83,0.87,2.02,32.25,2.4,7144800000.0,7144800000.0,0.08,0.23,3.26,4.67
1590,000987,越秀资本,10.66,1.33,0.14,2491918.0,2655604189.94,6.18,10.99,10.34,10.42,10.52,1.17,4.97,13.33,1.69,53482632045.0,53453772355.0,-0.09,0.19,30.8,30.96
1591,301199,迈赫股份,25.22,1.33,0.33,33852.0,85021923.4,2.61,25.27,24.62,24.72,24.89,0.98,4.72,35.88,2.44,4707968720.0,1808299220.0,0.08,0.08,-2.47,8.15
1592,002696,百洋股份,7.64,1.33,0.1,80995.0,61306630.37,3.18,7.65,7.41,7.5,7.54,0.72,2.42,54.93,1.93,2646207682.0,2555480283.0,0.0,0.13,14.37,8.06
1593,003020,立方制药,27.65,1.32,0.36,28083.0,77286534.64,3.52,27.91,26.95,27.2,27.29,1.19,2.04,32.61,2.99,5258537332.0,3808083061.0,0.07,0.36,-2.98,6.84
1594,920924,广脉科技,23.06,1.32,0.3,13587.0,31278425.96,2.64,23.23,22.63,22.63,22.76,0.32,2.11,129.81,7.86,2474257290.0,1485906197.0,-0.22,0.0,-2.74,10.18
1595,300134,大富科技,12.26,1.32,0.16,136252.0,166180566.22,3.55,12.32,11.89,11.96,12.1,0.75,1.91,-41.61,2.47,9409525554.0,8734244754.0,0.25,0.0,4.88,-1.92
1596,002686,亿利达,6.93,1.32,0.09,126548.0,86884657.0,2.49,6.94,6.77,6.8,6.84,0.89,2.42,81.77,2.39,3924037192.0,3622536973.0,0.0,0.14,5.32,5.96
1597,000810,创维数字,12.3,1.32,0.16,390364.0,489563643.95,7.33,13.13,12.24,12.73,12.14,2.15,3.51,123.58,2.19,14147405622.0,13660455953.0,-0.08,-0.08,-5.53,4.41
1598,688339,亿华通-U,32.99,1.32,0.43,74253.0,244017939.0,5.47,33.78,32.0,32.99,32.56,0.49,3.79,-19.11,3.5,7935153352.0,6459017056.0,-0.18,-0.24,13.92,22.37
1599,000887,中鼎股份,23.78,1.32,0.31,437252.0,1042287962.28,3.54,24.1,23.27,23.33,23.47,0.99,3.33,17.96,2.22,31306126184.0,31255733058.0,0.0,0.04,7.89,2.46
1600,301163,宏德股份,29.88,1.32,0.39,18257.0,54066798.6,2.27,29.92,29.25,29.37,29.49,0.93,3.34,54.06,2.15,2438208000.0,1635202093.0,0.0,0.1,-1.39,11.53
1601,300940,南极光,29.38,1.31,0.38,45661.0,132950931.69,2.24,29.39,28.74,28.74,29.0,0.56,2.9,44.54,5.5,6541291649.0,4626745418.0,0.0,0.17,5.72,3.23
1602,603073,彩蝶实业,20.12,1.31,0.26,13082.0,26161419.0,2.06,20.16,19.75,19.78,19.86,0.76,2.57,27.84,1.69,2333920000.0,1023964102.0,-0.05,0.3,8.64,7.08
1603,601218,吉鑫科技,5.42,1.31,0.07,334664.0,179787443.0,2.24,5.42,5.3,5.31,5.35,0.7,3.45,34.54,1.77,5252161635.0,5252161635.0,0.18,0.37,-2.69,7.11
1604,603160,汇顶科技,84.07,1.31,1.09,81936.0,688534313.0,2.81,84.63,82.3,82.3,82.98,1.07,1.76,43.36,4.11,39120796932.0,39120796932.0,0.04,0.07,-2.75,6.42
1605,688063,派能科技,61.22,1.31,0.79,54515.0,334149739.0,3.46,62.08,59.99,60.0,60.43,0.76,2.22,235.43,1.64,15020893224.0,15020893224.0,-0.03,-0.02,-3.06,7.74
1606,002410,广联达,14.66,1.31,0.19,678734.0,1002330771.13,5.11,15.08,14.34,14.34,14.47,0.58,4.27,58.38,4.07,24217504054.0,23281268618.0,0.07,0.14,3.6,16.53
1607,603843,*ST正平,5.41,1.31,0.07,355178.0,186539071.0,8.24,5.51,5.07,5.29,5.34,1.18,5.08,-28.46,13.53,3784961712.0,3784961712.0,0.0,0.19,-16.38,-5.42
1608,688425,铁建重工,5.44,1.3,0.07,402822.0,217882651.0,2.42,5.46,5.33,5.35,5.37,1.06,0.76,21.67,1.6,29014223680.0,29014223680.0,0.0,0.18,-2.16,7.3
1609,600166,福田汽车,3.11,1.3,0.04,1453345.0,450425914.0,2.28,3.13,3.06,3.07,3.07,0.9,1.84,16.6,1.6,24623115141.0,24623115141.0,0.0,0.0,11.07,6.51
1610,688478,晶升股份,44.27,1.3,0.57,78427.0,345964966.0,6.84,45.5,42.51,43.32,43.7,1.02,7.58,-407.98,3.99,6125467070.0,4577937060.0,-0.07,0.25,22.63,18.34
1611,688026,洁特生物,17.98,1.3,0.23,14280.0,25548168.0,2.59,17.98,17.52,17.59,17.75,0.66,1.02,33.04,2.28,2523750923.0,2522945024.0,0.06,0.06,-4.31,11.61
1612,603836,海程邦达,14.78,1.3,0.19,35136.0,51684346.0,2.95,14.85,14.42,14.56,14.59,0.72,1.71,67.87,1.71,3033376803.0,3033376803.0,0.0,0.14,-0.81,7.41
1613,000050,深天马Ａ,10.2,1.29,0.13,443535.0,451226937.21,3.08,10.3,9.99,10.01,10.07,0.8,1.8,60.05,0.91,25069026142.0,25068710197.0,0.0,0.2,6.47,12.96
1614,300253,卫宁健康,11.78,1.29,0.15,1859015.0,2196629742.58,7.14,12.22,11.39,11.42,11.63,0.58,10.19,-81.09,4.63,26098929688.0,21486490467.0,-0.17,0.26,34.32,33.56
1615,301029,怡合达,28.31,1.29,0.36,123656.0,350712553.22,2.08,28.58,28.0,28.1,27.95,1.07,2.68,32.26,4.22,17954278777.0,13075844570.0,0.0,0.11,1.43,6.75
1616,688009,中国通号,5.48,1.29,0.07,532297.0,289783683.0,1.85,5.49,5.39,5.41,5.41,1.13,0.62,19.06,1.26,58032208120.0,47243178640.0,0.18,0.18,-0.18,0.18
1617,688101,三达膜,18.11,1.29,0.23,39802.0,71413110.0,3.13,18.26,17.7,17.8,17.88,0.75,1.2,15.14,1.38,6012738515.0,6012738515.0,0.0,0.22,8.9,10.16
1618,600022,山东钢铁,1.57,1.29,0.02,1209876.0,188351185.0,1.94,1.57,1.54,1.55,1.55,0.95,1.13,90.11,0.89,16797193800.0,16797193800.0,0.64,0.0,-4.27,3.97
1619,301630,同宇新材,190.21,1.29,2.42,6556.0,123448676.18,3.62,191.3,184.5,186.17,187.79,0.69,6.56,55.56,4.55,7608400000.0,1902100000.0,0.08,0.11,-5.32,11.76
1620,300460,ST惠伦,8.63,1.29,0.11,78301.0,66647272.2,3.17,8.63,8.36,8.48,8.52,0.59,2.79,-23.88,4.34,2423340686.0,2423340686.0,0.23,0.35,-11.21,12.52
1621,300875,捷强装备,40.7,1.29,0.52,24570.0,99730963.83,2.81,40.93,39.8,40.18,40.18,0.58,2.8,-131.41,4.3,4063274366.0,3573120928.0,0.05,0.05,-10.51,0.52
1622,301598,博科测试,68.39,1.29,0.87,6760.0,46089882.42,2.68,68.72,66.91,66.91,67.52,0.88,3.85,38.74,4.26,4027981081.0,1200088776.0,-0.06,-0.07,-5.92,9.46
1623,600340,华夏幸福,1.57,1.29,0.02,2440763.0,388296364.0,5.81,1.64,1.55,1.55,1.55,1.01,6.27,-0.47,-1.3,6144540937.0,6112567447.0,0.0,-0.63,-25.59,-28.31
1624,300207,欣旺达,24.46,1.28,0.31,386775.0,943743006.42,2.73,24.56,23.9,23.99,24.15,0.59,2.26,24.12,1.81,45188931429.0,41920458034.0,-0.04,-0.04,-21.1,-6.46
1625,002074,国轩高科,40.48,1.28,0.51,431354.0,1750513082.15,3.83,41.14,39.61,39.85,39.97,0.69,2.48,21.74,2.58,73435326786.0,70281067300.0,0.02,0.12,-9.5,3.5
1626,688159,有方科技,53.94,1.28,0.68,26752.0,143771428.0,2.42,54.16,52.87,52.87,53.26,0.5,2.88,45.05,5.28,5011501751.0,5001792551.0,0.06,0.22,-10.4,11.58
1627,603516,淳中科技,212.85,1.28,2.7,95812.0,2008060965.0,13.28,221.47,193.57,195.0,210.15,1.28,4.71,-1109.81,31.08,43265653185.0,43265653185.0,0.0,-0.07,31.45,-4.77
1628,603637,镇海股份,11.9,1.28,0.15,65433.0,77690251.0,3.4,11.98,11.58,11.68,11.75,1.1,2.74,41.21,2.75,2840361936.0,2840361936.0,0.0,0.08,5.59,9.48
1629,300909,汇创达,48.2,1.28,0.61,32874.0,156472301.23,4.1,48.5,46.55,47.5,47.59,0.62,2.69,108.46,4.13,8337297588.0,5890572658.0,0.21,-0.06,37.87,0.21
1630,600620,天宸股份,7.13,1.28,0.09,137511.0,97398650.0,3.84,7.17,6.9,7.04,7.04,1.23,2.0,138.7,3.3,4896007816.0,4896007816.0,0.14,0.28,13.0,9.69
1631,301193,家联科技,22.99,1.28,0.29,20136.0,45848656.0,2.56,23.01,22.43,22.61,22.7,0.53,1.45,-45.59,2.94,4487154290.0,3183621290.0,0.22,0.22,20.94,6.58
1632,688056,莱伯泰科,37.18,1.28,0.47,6465.0,23961036.0,3.19,37.45,36.28,36.28,36.71,0.94,0.96,57.79,3.12,2507882463.0,2507882463.0,0.08,0.43,3.13,10.62
1633,002882,金龙羽,33.97,1.28,0.43,73297.0,247174603.06,3.22,34.14,33.06,33.41,33.54,0.49,2.97,105.04,6.95,14705613000.0,8381660986.0,0.0,0.09,10.51,12.63
1634,600654,中安科,3.96,1.28,0.05,679602.0,268057536.0,3.32,3.99,3.86,3.88,3.91,0.87,2.93,43.26,6.58,11395125051.0,9176883277.0,0.0,0.25,20.73,5.04
1635,300373,扬杰科技,73.18,1.27,0.92,166984.0,1219154379.55,2.96,73.59,71.45,71.5,72.26,1.09,3.08,30.63,4.3,39762191053.0,39674380395.0,0.03,0.1,-2.37,7.62
1636,000782,恒申新材,5.57,1.27,0.07,131654.0,72812795.5,4.0,5.62,5.4,5.47,5.5,0.64,2.49,-50.28,2.22,3824259005.0,2941737700.0,0.36,0.18,2.77,12.3
1637,301027,华蓝集团,19.99,1.27,0.25,54161.0,107131262.0,4.31,20.15,19.3,19.63,19.74,0.73,4.58,222.13,3.09,2938530000.0,2363663497.0,-0.05,-0.05,20.71,8.58
1638,600281,华阳新材,6.37,1.27,0.08,198414.0,125236593.0,2.86,6.37,6.19,6.3,6.29,1.12,3.86,35.68,25.08,3276740899.0,3276740899.0,0.0,0.16,3.41,7.97
1639,603270,金帝股份,27.88,1.27,0.35,46136.0,128031817.0,2.58,27.99,27.28,27.39,27.53,0.79,6.52,42.21,2.76,6108693876.0,1971580676.0,0.0,0.04,12.46,3.14
1640,600255,鑫科材料,4.0,1.27,0.05,775075.0,307810018.0,3.54,4.03,3.89,3.93,3.95,0.58,4.29,276.88,4.99,7224587820.0,7224587820.0,0.0,0.0,2.56,3.9
1641,301100,风光股份,22.45,1.26,0.28,12927.0,28740285.64,2.21,22.45,21.96,22.03,22.17,0.69,1.48,-84.32,2.25,4490000000.0,1964375000.0,0.04,0.31,3.41,5.35
1642,300730,科创信息,13.71,1.26,0.17,68529.0,93123263.4,3.62,13.79,13.3,13.46,13.54,0.49,3.54,-42.14,13.19,3306014963.0,2650404573.0,0.07,0.15,-19.73,2.47
1643,000586,汇源通信,13.7,1.26,0.17,57768.0,78693739.5,3.62,13.79,13.3,13.45,13.53,0.5,2.99,134.63,7.83,2650128000.0,2650128000.0,0.07,0.0,-3.86,1.26
1644,920821,则成电子,26.51,1.26,0.33,19608.0,51964477.09,4.01,27.1,26.05,26.1,26.18,0.67,2.69,185.09,6.98,3667973942.0,1931333825.0,-0.04,0.15,-4.4,1.61
1645,688690,纳微科技,28.06,1.26,0.35,64987.0,182758436.0,3.93,28.5,27.41,27.62,27.71,0.55,1.61,78.86,6.04,11331042306.0,11331042306.0,0.04,-0.18,-4.69,8.72
1646,603556,海兴电力,41.64,1.26,0.52,76858.0,321313108.0,6.74,42.97,40.2,40.68,41.12,1.02,1.58,20.74,2.75,20248040039.0,20248040039.0,0.34,0.36,43.49,14.4
1647,601827,三峰环境,8.85,1.26,0.11,84987.0,74935477.0,1.26,8.87,8.76,8.86,8.74,1.28,0.51,10.05,1.24,14796609705.0,14796609705.0,0.11,0.11,7.01,4.49
1648,600909,华安证券,7.25,1.26,0.09,810438.0,586033521.0,2.51,7.3,7.12,7.13,7.16,0.85,1.73,13.51,1.45,33918523431.0,33918523431.0,0.0,0.14,12.75,6.93
1649,920578,巨能股份,26.52,1.26,0.33,10493.0,27638624.52,2.18,26.65,26.08,26.3,26.19,0.68,4.56,739.1,7.56,2028225652.0,609960000.0,0.0,0.08,-5.39,1.8
1650,688530,欧莱新材,18.6,1.25,0.23,20932.0,38788237.0,2.67,18.77,18.28,18.63,18.37,0.73,3.09,-109.49,3.6,2976833726.0,1260674594.0,-0.05,0.05,0.65,13.14
1651,603676,卫信康,11.34,1.25,0.14,22807.0,25723079.0,1.79,11.34,11.14,11.2,11.2,1.13,0.52,16.89,3.23,4934731410.0,4934731410.0,0.0,0.0,-3.24,7.79
1652,300417,南华仪器,13.76,1.25,0.17,47696.0,65130050.1,3.97,13.9,13.36,13.58,13.59,1.26,5.45,-7715.58,4.03,1851589632.0,1204856395.0,0.07,0.0,1.03,-1.64
1653,600968,海油发展,4.05,1.25,0.05,601017.0,242092155.0,1.75,4.05,3.98,4.0,4.0,0.9,0.59,10.82,1.44,41168672006.0,41168672006.0,0.25,0.0,3.05,5.47
1654,688400,凌云光,42.92,1.25,0.53,95618.0,409375810.0,3.47,43.21,41.74,41.88,42.39,0.61,2.07,111.86,4.9,19785121380.0,19785121380.0,0.0,0.14,1.66,1.27
1655,002158,汉钟精机,26.01,1.25,0.32,75318.0,194796140.92,3.27,26.09,25.25,25.51,25.69,0.8,1.41,26.63,3.19,13908174855.0,13878601745.0,0.04,0.04,0.04,3.92
1656,000619,海螺新材,6.46,1.25,0.08,93574.0,60006732.0,2.66,6.48,6.31,6.33,6.38,0.98,2.6,-55.74,1.12,2849950648.0,2325600000.0,-0.15,0.0,3.69,4.03
1657,605138,盛泰集团,7.3,1.25,0.09,36949.0,26811741.0,2.08,7.31,7.16,7.21,7.21,1.02,0.67,78.24,1.68,4055671198.0,4055671198.0,0.0,0.0,-3.18,4.89
1658,000070,特发信息,11.37,1.25,0.14,288703.0,327826555.0,3.83,11.49,11.06,11.15,11.23,0.42,3.25,960.18,6.79,10236919921.0,10104278547.0,-0.09,0.09,8.6,-3.15
1659,002921,联诚精密,21.88,1.25,0.27,77905.0,169371815.79,2.87,22.1,21.48,21.61,21.61,0.8,6.06,-212.86,2.46,3259466379.0,2811615664.0,0.05,0.05,36.49,28.55
1660,300014,亿纬锂能,66.84,1.24,0.82,483970.0,3254229833.95,3.79,67.98,65.48,65.69,66.02,0.83,2.42,36.93,3.5,138634132207.0,133667249201.0,0.0,0.09,-13.07,1.64
1661,301059,金三江,13.89,1.24,0.17,89458.0,122607142.45,4.15,13.97,13.4,13.51,13.72,0.95,4.33,45.22,5.26,3210729060.0,2871577291.0,0.0,0.14,20.05,10.24
1662,000709,河钢股份,2.45,1.24,0.03,1053502.0,255970772.54,2.48,2.46,2.4,2.42,2.42,0.93,1.02,23.08,0.49,25325946675.0,25321760375.0,0.0,0.0,-5.04,6.06
1663,300611,美力科技,29.5,1.24,0.36,78013.0,229413833.0,3.36,29.69,28.71,28.9,29.14,0.79,5.26,39.99,5.07,6226703060.0,4374937910.0,0.0,0.07,-12.75,8.22
